spa_booking_id,property_id,guest_id,customer_type,service_name,booking_date,service_date,duration_minutes,price,status
SP000285,P01,G07029,inhouse,Aromatherapy Massage 90min,2023-07-04,2023-07-08,90,840000,completed
SP000286,P01,G12687,inhouse,Couple Package,2023-07-06,2023-07-08,120,2160000,completed
SP000287,P01,G13891,inhouse,Balinese Massage 90min,2023-07-07,2023-07-08,90,780000,completed
SP000288,P01,G04922,inhouse,Aromatherapy Massage 60min,2023-07-07,2023-07-08,60,600000,completed
SP000289,P01,G16391,inhouse,Facial Treatment,2023-07-08,2023-07-08,60,480000,completed
SP000290,P01,G12880,inhouse,Couple Package,2023-07-08,2023-07-08,120,2160000,completed
SP000291,P01,G08170,inhouse,Couple Package,2023-07-08,2023-07-08,120,2160000,completed
SP000292,P01,G17106,inhouse,Balinese Massage 60min,2023-07-06,2023-07-08,60,540000,completed
SP000293,P01,G07029,inhouse,Reflexology,2023-07-08,2023-07-08,45,336000,completed
SP000294,P01,G11648,inhouse,Balinese Massage 60min,2023-07-08,2023-07-08,60,540000,completed
SP000295,P01,G05971,inhouse,Facial Treatment,2023-07-08,2023-07-08,60,480000,completed
SP000296,P01,G08170,inhouse,Couple Package,2023-07-08,2023-07-08,120,2160000,completed
SP000297,P01,G15860,inhouse,Couple Package,2023-07-06,2023-07-08,120,2160000,completed
SP000298,P01,G06386,inhouse,Aromatherapy Massage 60min,2023-07-07,2023-07-08,60,600000,completed
SP000299,P01,G07029,inhouse,Reflexology,2023-07-08,2023-07-08,45,336000,completed
SP000300,P01,G05781,inhouse,Couple Package,2023-07-08,2023-07-08,120,2160000,completed
SP000301,P01,G11355,inhouse,Aromatherapy Massage 60min,2023-07-07,2023-07-08,60,600000,completed
SP000302,P01,G05981,inhouse,Balinese Massage 60min,2023-07-08,2023-07-08,60,540000,completed
SP000303,P01,G15712,inhouse,Couple Package,2023-07-08,2023-07-08,120,2160000,completed
SP000304,P01,G08558,inhouse,Couple Package,2023-07-08,2023-07-08,120,2160000,completed
SP000305,P01,G13562,inhouse,Reflexology,2023-07-08,2023-07-08,45,336000,completed
SP000306,P01,G06386,inhouse,Balinese Massage 90min,2023-07-07,2023-07-08,90,780000,cancelled
SP000307,P01,G05124,inhouse,Body Scrub,2023-07-07,2023-07-08,45,420000,completed
SP000308,P01,G18983,walk-in,Balinese Massage 90min,2023-07-08,2023-07-08,90,780000,completed
SP000309,P01,,walk-in,Balinese Massage 60min,2023-07-08,2023-07-08,60,540000,completed
SP000310,P01,,walk-in,Aromatherapy Massage 60min,2023-07-07,2023-07-08,60,600000,completed
SP000311,P01,G22568,walk-in,Balinese Massage 60min,2023-07-07,2023-07-08,60,540000,completed
SP000312,P01,G19882,walk-in,Body Scrub,2023-07-06,2023-07-08,45,420000,completed
SP000313,P01,G20147,walk-in,Body Scrub,2023-07-07,2023-07-08,45,420000,completed
SP000314,P01,G20621,walk-in,Reflexology,2023-07-08,2023-07-08,45,336000,completed
SP000315,P01,,walk-in,Body Scrub,2023-07-08,2023-07-08,45,420000,completed
SP000316,P01,G20942,walk-in,Reflexology,2023-07-07,2023-07-08,45,336000,completed
SP000317,P01,G20731,walk-in,Facial Treatment,2023-07-08,2023-07-08,60,480000,completed
SP000318,P01,G24590,walk-in,Facial Treatment,2023-07-07,2023-07-08,60,480000,completed
SP000319,P01,,walk-in,Body Scrub,2023-07-04,2023-07-08,45,420000,completed
SP000320,P01,G22758,walk-in,Body Scrub,2023-07-07,2023-07-08,45,420000,completed
SP000321,P01,,walk-in,Body Scrub,2023-07-08,2023-07-08,45,420000,completed
SP000322,P01,,walk-in,Balinese Massage 60min,2023-07-07,2023-07-08,60,540000,completed
SP000323,P01,G23980,walk-in,Body Scrub,2023-07-08,2023-07-08,45,420000,completed
SP000324,P01,G14216,inhouse,Hot Stone Massage,2023-07-09,2023-07-09,90,1020000,completed
SP000325,P01,G11115,inhouse,Balinese Massage 60min,2023-07-09,2023-07-09,60,540000,completed
SP000326,P01,G08920,inhouse,Aromatherapy Massage 90min,2023-07-09,2023-07-09,90,840000,completed
SP000327,P01,G16614,inhouse,Couple Package,2023-07-09,2023-07-09,120,2160000,completed
SP000328,P01,G08643,inhouse,Balinese Massage 60min,2023-07-08,2023-07-09,60,540000,completed
SP000329,P01,G07038,inhouse,Reflexology,2023-07-09,2023-07-09,45,336000,completed
SP000330,P01,G00318,inhouse,Couple Package,2023-07-09,2023-07-09,120,2160000,completed
SP000331,P01,G10792,inhouse,Couple Package,2023-07-07,2023-07-09,120,2160000,completed
SP000332,P01,G05043,inhouse,Facial Treatment,2023-07-09,2023-07-09,60,480000,completed
SP000333,P01,G17451,inhouse,Aromatherapy Massage 60min,2023-07-07,2023-07-09,60,600000,completed
SP000334,P01,G04969,inhouse,Couple Package,2023-07-09,2023-07-09,120,2160000,completed
SP000335,P01,G02167,inhouse,Hot Stone Massage,2023-07-09,2023-07-09,90,1020000,completed
SP000336,P01,G02833,inhouse,Balinese Massage 90min,2023-07-08,2023-07-09,90,780000,completed
SP000337,P01,G05971,inhouse,Balinese Massage 90min,2023-07-08,2023-07-09,90,780000,completed
SP000338,P01,G01551,inhouse,Hot Stone Massage,2023-07-06,2023-07-09,90,1020000,completed
SP000339,P01,G06386,inhouse,Balinese Massage 90min,2023-07-08,2023-07-09,90,780000,completed
SP000340,P01,G01551,inhouse,Balinese Massage 60min,2023-07-07,2023-07-09,60,540000,completed
SP000341,P01,G02857,inhouse,Hot Stone Massage,2023-07-09,2023-07-09,90,1020000,completed
SP000342,P01,G09000,inhouse,Couple Package,2023-07-09,2023-07-09,120,2160000,completed
SP000343,P01,G07811,inhouse,Hot Stone Massage,2023-07-07,2023-07-09,90,1020000,completed
SP000344,P01,G13015,inhouse,Balinese Massage 90min,2023-07-07,2023-07-09,90,780000,completed
SP000345,P01,G14216,inhouse,Balinese Massage 60min,2023-07-04,2023-07-09,60,540000,cancelled
SP000346,P01,G03478,inhouse,Balinese Massage 60min,2023-07-09,2023-07-09,60,540000,completed
SP000347,P01,G09077,inhouse,Balinese Massage 60min,2023-07-09,2023-07-09,60,540000,completed
SP000348,P01,G04922,inhouse,Couple Package,2023-07-07,2023-07-09,120,2160000,completed
SP000349,P01,G07038,inhouse,Aromatherapy Massage 60min,2023-07-09,2023-07-09,60,600000,completed
SP000350,P01,G21189,walk-in,Facial Treatment,2023-07-05,2023-07-09,60,480000,completed
SP000351,P01,,walk-in,Reflexology,2023-07-07,2023-07-09,45,336000,completed
SP000352,P01,,walk-in,Balinese Massage 60min,2023-07-09,2023-07-09,60,540000,completed
SP000353,P01,G20762,walk-in,Balinese Massage 60min,2023-07-07,2023-07-09,60,540000,completed
SP000354,P01,G23073,walk-in,Aromatherapy Massage 60min,2023-07-07,2023-07-09,60,600000,completed
SP000355,P01,G18791,walk-in,Reflexology,2023-07-09,2023-07-09,45,336000,completed
SP000356,P01,G19528,walk-in,Facial Treatment,2023-07-06,2023-07-09,60,480000,completed
SP000357,P01,G24236,walk-in,Aromatherapy Massage 60min,2023-07-08,2023-07-09,60,600000,completed
SP000358,P01,,walk-in,Balinese Massage 60min,2023-07-07,2023-07-09,60,540000,completed
SP000359,P01,,walk-in,Facial Treatment,2023-07-09,2023-07-09,60,480000,completed
SP000360,P01,G24134,walk-in,Balinese Massage 60min,2023-07-06,2023-07-09,60,540000,completed
SP000361,P01,G24823,walk-in,Reflexology,2023-07-09,2023-07-09,45,336000,completed
SP000362,P01,G24332,walk-in,Balinese Massage 60min,2023-07-09,2023-07-09,60,540000,completed
SP000363,P01,G10997,walk-in,Aromatherapy Massage 60min,2023-07-06,2023-07-09,60,600000,completed
SP000364,P01,,walk-in,Balinese Massage 60min,2023-07-09,2023-07-09,60,540000,completed
SP000365,P01,G21239,walk-in,Facial Treatment,2023-07-09,2023-07-09,60,480000,completed
SP000366,P01,G24164,walk-in,Aromatherapy Massage 60min,2023-07-05,2023-07-09,60,600000,completed
SP000367,P01,G19605,walk-in,Reflexology,2023-07-05,2023-07-09,45,336000,cancelled
SP000368,P01,,walk-in,Reflexology,2023-07-08,2023-07-09,45,336000,completed
SP000369,P01,G18046,walk-in,Balinese Massage 60min,2023-07-08,2023-07-09,60,540000,completed
SP000370,P01,G23411,walk-in,Balinese Massage 60min,2023-07-09,2023-07-09,60,540000,completed
SP000371,P01,G05388,inhouse,Balinese Massage 60min,2023-07-10,2023-07-10,60,540000,completed
SP000372,P01,G11115,inhouse,Balinese Massage 60min,2023-07-09,2023-07-10,60,540000,completed
SP000373,P01,G04064,inhouse,Hot Stone Massage,2023-07-10,2023-07-10,90,1020000,completed
SP000374,P01,G08643,inhouse,Balinese Massage 90min,2023-07-07,2023-07-10,90,780000,completed
SP000375,P01,G15858,inhouse,Aromatherapy Massage 60min,2023-07-10,2023-07-10,60,600000,completed
SP000376,P01,G10792,inhouse,Body Scrub,2023-07-10,2023-07-10,45,420000,completed
SP000377,P01,G16814,inhouse,Hot Stone Massage,2023-07-10,2023-07-10,90,1020000,completed
SP000378,P01,G02167,inhouse,Reflexology,2023-07-08,2023-07-10,45,336000,completed
SP000379,P01,G13070,inhouse,Aromatherapy Massage 60min,2023-07-09,2023-07-10,60,600000,completed
SP000380,P01,G03803,inhouse,Aromatherapy Massage 60min,2023-07-10,2023-07-10,60,600000,completed
SP000381,P01,G16961,inhouse,Balinese Massage 90min,2023-07-10,2023-07-10,90,780000,completed
SP000382,P01,G13629,inhouse,Hot Stone Massage,2023-07-09,2023-07-10,90,1020000,completed
SP000383,P01,G03033,inhouse,Body Scrub,2023-07-10,2023-07-10,45,420000,completed
SP000384,P01,G10792,inhouse,Facial Treatment,2023-07-08,2023-07-10,60,480000,completed
SP000385,P01,G14190,inhouse,Aromatherapy Massage 90min,2023-07-09,2023-07-10,90,840000,completed
SP000386,P01,G09851,inhouse,Aromatherapy Massage 90min,2023-07-10,2023-07-10,90,840000,completed
SP000387,P01,G04000,inhouse,Balinese Massage 90min,2023-07-10,2023-07-10,90,780000,completed
SP000388,P01,G04969,inhouse,Aromatherapy Massage 60min,2023-07-05,2023-07-10,60,600000,completed
SP000389,P01,G05460,inhouse,Couple Package,2023-07-10,2023-07-10,120,2160000,completed
SP000390,P01,G14557,inhouse,Balinese Massage 60min,2023-07-10,2023-07-10,60,540000,completed
SP000391,P01,G13629,inhouse,Hot Stone Massage,2023-07-08,2023-07-10,90,1020000,completed
SP000392,P01,G12124,inhouse,Balinese Massage 90min,2023-07-06,2023-07-10,90,780000,completed
SP000393,P01,G20073,walk-in,Facial Treatment,2023-07-05,2023-07-10,60,480000,completed
SP000394,P01,,walk-in,Reflexology,2023-07-08,2023-07-10,45,336000,completed
SP000395,P01,,walk-in,Facial Treatment,2023-07-10,2023-07-10,60,480000,cancelled
SP000396,P01,,walk-in,Reflexology,2023-07-10,2023-07-10,45,336000,completed
SP000397,P01,G23547,walk-in,Body Scrub,2023-07-08,2023-07-10,45,420000,completed
SP000398,P01,G19277,walk-in,Reflexology,2023-07-09,2023-07-10,45,336000,completed
SP000399,P01,G01316,inhouse,Balinese Massage 60min,2023-07-11,2023-07-11,60,540000,completed
SP000400,P01,G10792,inhouse,Balinese Massage 60min,2023-07-11,2023-07-11,60,540000,completed
SP000401,P01,G09701,inhouse,Aromatherapy Massage 60min,2023-07-11,2023-07-11,60,600000,completed
SP000402,P01,G05728,inhouse,Balinese Massage 90min,2023-07-11,2023-07-11,90,780000,completed
SP000403,P01,G02833,inhouse,Hot Stone Massage,2023-07-11,2023-07-11,90,1020000,completed
SP000404,P01,G06633,inhouse,Balinese Massage 60min,2023-07-10,2023-07-11,60,540000,completed
SP000405,P01,G02167,inhouse,Balinese Massage 60min,2023-07-09,2023-07-11,60,540000,completed
SP000406,P01,G14027,inhouse,Aromatherapy Massage 60min,2023-07-10,2023-07-11,60,600000,completed
SP000407,P01,G06399,inhouse,Balinese Massage 90min,2023-07-07,2023-07-11,90,780000,completed
SP000408,P01,G13987,inhouse,Aromatherapy Massage 60min,2023-07-11,2023-07-11,60,600000,completed
SP000409,P01,G02167,inhouse,Hot Stone Massage,2023-07-11,2023-07-11,90,1020000,completed
SP000410,P01,G03478,inhouse,Balinese Massage 60min,2023-07-08,2023-07-11,60,540000,completed
SP000411,P01,G13202,inhouse,Balinese Massage 60min,2023-07-11,2023-07-11,60,540000,completed
SP000412,P01,G11370,inhouse,Facial Treatment,2023-07-07,2023-07-11,60,480000,completed
SP000413,P01,G08282,inhouse,Balinese Massage 90min,2023-07-11,2023-07-11,90,780000,cancelled
SP000414,P01,G09163,inhouse,Aromatherapy Massage 60min,2023-07-06,2023-07-11,60,600000,completed
SP000415,P01,G05313,inhouse,Facial Treatment,2023-07-11,2023-07-11,60,480000,completed
SP000416,P01,G09212,inhouse,Body Scrub,2023-07-08,2023-07-11,45,420000,completed
SP000417,P01,G13237,inhouse,Balinese Massage 60min,2023-07-10,2023-07-11,60,540000,cancelled
SP000418,P01,G13629,inhouse,Reflexology,2023-07-06,2023-07-11,45,336000,completed
SP000419,P01,G12637,inhouse,Aromatherapy Massage 60min,2023-07-11,2023-07-11,60,600000,completed
SP000420,P01,G08282,inhouse,Balinese Massage 60min,2023-07-10,2023-07-11,60,540000,cancelled
SP000421,P01,G07939,inhouse,Balinese Massage 60min,2023-07-06,2023-07-11,60,540000,completed
SP000422,P01,G23440,walk-in,Reflexology,2023-07-10,2023-07-11,45,336000,completed
SP000423,P01,,walk-in,Balinese Massage 90min,2023-07-10,2023-07-11,90,780000,completed
SP000424,P01,G21033,walk-in,Reflexology,2023-07-10,2023-07-11,45,336000,completed
SP000425,P01,G24173,walk-in,Balinese Massage 60min,2023-07-11,2023-07-11,60,540000,completed
SP000426,P01,G21968,walk-in,Balinese Massage 60min,2023-07-10,2023-07-11,60,540000,completed
SP000427,P01,G24499,walk-in,Facial Treatment,2023-07-10,2023-07-11,60,480000,completed
SP000428,P01,G16270,inhouse,Balinese Massage 60min,2023-07-11,2023-07-12,60,540000,completed
SP000429,P01,G16998,inhouse,Balinese Massage 60min,2023-07-12,2023-07-12,60,540000,completed
SP000430,P01,G16470,inhouse,Balinese Massage 60min,2023-07-12,2023-07-12,60,540000,completed
SP000431,P01,G13069,inhouse,Aromatherapy Massage 60min,2023-07-12,2023-07-12,60,600000,completed
SP000432,P01,G11869,inhouse,Aromatherapy Massage 60min,2023-07-12,2023-07-12,60,600000,completed
SP000433,P01,G11788,inhouse,Hot Stone Massage,2023-07-11,2023-07-12,90,1020000,completed
SP000434,P01,G05728,inhouse,Reflexology,2023-07-12,2023-07-12,45,336000,completed
SP000435,P01,G02648,inhouse,Aromatherapy Massage 60min,2023-07-07,2023-07-12,60,600000,completed
SP000436,P01,G06344,inhouse,Balinese Massage 90min,2023-07-07,2023-07-12,90,780000,completed
SP000437,P01,G08534,inhouse,Balinese Massage 90min,2023-07-11,2023-07-12,90,780000,completed
SP000438,P01,G12838,inhouse,Aromatherapy Massage 60min,2023-07-11,2023-07-12,60,600000,cancelled
SP000439,P01,G04000,inhouse,Balinese Massage 60min,2023-07-12,2023-07-12,60,540000,completed
SP000440,P01,G08677,inhouse,Hot Stone Massage,2023-07-10,2023-07-12,90,1020000,completed
SP000441,P01,G12838,inhouse,Aromatherapy Massage 90min,2023-07-11,2023-07-12,90,840000,completed
SP000442,P01,G04821,inhouse,Aromatherapy Massage 60min,2023-07-12,2023-07-12,60,600000,completed
SP000443,P01,G02167,inhouse,Balinese Massage 90min,2023-07-09,2023-07-12,90,780000,completed
SP000444,P01,G10995,inhouse,Balinese Massage 60min,2023-07-10,2023-07-12,60,540000,cancelled
SP000445,P01,G16270,inhouse,Body Scrub,2023-07-08,2023-07-12,45,420000,completed
SP000446,P01,G16817,inhouse,Balinese Massage 60min,2023-07-11,2023-07-12,60,540000,completed
SP000447,P01,G04821,inhouse,Balinese Massage 90min,2023-07-11,2023-07-12,90,780000,completed
SP000448,P01,G09616,inhouse,Aromatherapy Massage 90min,2023-07-12,2023-07-12,90,840000,completed
SP000449,P01,G14027,inhouse,Balinese Massage 90min,2023-07-08,2023-07-12,90,780000,completed
SP000450,P01,G00396,inhouse,Facial Treatment,2023-07-09,2023-07-12,60,480000,completed
SP000451,P01,G09150,inhouse,Body Scrub,2023-07-12,2023-07-12,45,420000,completed
SP000452,P01,G12809,inhouse,Balinese Massage 90min,2023-07-12,2023-07-12,90,780000,completed
SP000453,P01,G06484,inhouse,Balinese Massage 90min,2023-07-12,2023-07-12,90,780000,completed
SP000454,P01,G13369,inhouse,Couple Package,2023-07-10,2023-07-12,120,2160000,completed
SP000455,P01,G02648,inhouse,Balinese Massage 90min,2023-07-07,2023-07-12,90,780000,completed
SP000456,P01,G10363,inhouse,Couple Package,2023-07-12,2023-07-12,120,2160000,completed
SP000457,P01,G02167,inhouse,Facial Treatment,2023-07-11,2023-07-12,60,480000,completed
SP000458,P01,G04646,inhouse,Facial Treatment,2023-07-12,2023-07-12,60,480000,completed
SP000459,P01,,walk-in,Facial Treatment,2023-07-07,2023-07-12,60,480000,completed
SP000460,P01,G23548,walk-in,Reflexology,2023-07-10,2023-07-12,45,336000,completed
SP000461,P01,,walk-in,Facial Treatment,2023-07-10,2023-07-12,60,480000,completed
SP000462,P01,G20755,walk-in,Balinese Massage 60min,2023-07-12,2023-07-12,60,540000,completed
SP000463,P01,,walk-in,Aromatherapy Massage 60min,2023-07-12,2023-07-12,60,600000,completed
SP000464,P01,G18917,walk-in,Balinese Massage 60min,2023-07-12,2023-07-12,60,540000,completed
SP000465,P01,,walk-in,Facial Treatment,2023-07-12,2023-07-12,60,480000,completed
SP000466,P01,,walk-in,Facial Treatment,2023-07-09,2023-07-12,60,480000,completed
SP000467,P01,,walk-in,Facial Treatment,2023-07-10,2023-07-12,60,480000,completed
SP000468,P01,G19272,walk-in,Reflexology,2023-07-07,2023-07-12,45,336000,completed
SP000469,P01,,walk-in,Balinese Massage 60min,2023-07-07,2023-07-12,60,540000,completed
SP000470,P01,G23331,walk-in,Body Scrub,2023-07-11,2023-07-12,45,420000,completed
SP000471,P01,,walk-in,Body Scrub,2023-07-10,2023-07-12,45,420000,completed
SP000472,P01,G19750,walk-in,Aromatherapy Massage 60min,2023-07-08,2023-07-12,60,600000,completed
SP000473,P01,G24632,walk-in,Balinese Massage 60min,2023-07-10,2023-07-12,60,540000,completed
SP000474,P01,,walk-in,Aromatherapy Massage 90min,2023-07-12,2023-07-12,90,840000,completed
SP000475,P01,G04526,inhouse,Aromatherapy Massage 60min,2023-07-13,2023-07-13,60,600000,completed
SP000476,P01,G06232,inhouse,Body Scrub,2023-07-12,2023-07-13,45,420000,completed
SP000477,P01,G07296,inhouse,Reflexology,2023-07-12,2023-07-13,45,336000,cancelled
SP000478,P01,G01746,inhouse,Reflexology,2023-07-13,2023-07-13,45,336000,completed
SP000479,P01,G07896,inhouse,Facial Treatment,2023-07-13,2023-07-13,60,480000,completed
SP000480,P01,G05387,inhouse,Balinese Massage 90min,2023-07-12,2023-07-13,90,780000,completed
SP000481,P01,G05535,inhouse,Aromatherapy Massage 60min,2023-07-12,2023-07-13,60,600000,completed
SP000482,P01,G07059,inhouse,Balinese Massage 60min,2023-07-11,2023-07-13,60,540000,completed
SP000483,P01,G00450,inhouse,Reflexology,2023-07-12,2023-07-13,45,336000,completed
SP000484,P01,G04054,inhouse,Balinese Massage 60min,2023-07-11,2023-07-13,60,540000,completed
SP000485,P01,G13110,inhouse,Aromatherapy Massage 60min,2023-07-12,2023-07-13,60,600000,completed
SP000486,P01,G16199,inhouse,Balinese Massage 60min,2023-07-12,2023-07-13,60,540000,completed
SP000487,P01,G05799,inhouse,Hot Stone Massage,2023-07-10,2023-07-13,90,1020000,completed
SP000488,P01,G07296,inhouse,Balinese Massage 60min,2023-07-13,2023-07-13,60,540000,completed
SP000489,P01,G17729,inhouse,Facial Treatment,2023-07-13,2023-07-13,60,480000,completed
SP000490,P01,G16224,inhouse,Aromatherapy Massage 60min,2023-07-13,2023-07-13,60,600000,completed
SP000491,P01,G15665,inhouse,Balinese Massage 60min,2023-07-11,2023-07-13,60,540000,completed
SP000492,P01,G13144,inhouse,Aromatherapy Massage 90min,2023-07-12,2023-07-13,90,840000,completed
SP000493,P01,G08219,inhouse,Aromatherapy Massage 60min,2023-07-12,2023-07-13,60,600000,completed
SP000494,P01,G13110,inhouse,Balinese Massage 90min,2023-07-13,2023-07-13,90,780000,cancelled
SP000495,P01,G04054,inhouse,Hot Stone Massage,2023-07-13,2023-07-13,90,1020000,completed
SP000496,P01,G08569,inhouse,Balinese Massage 60min,2023-07-13,2023-07-13,60,540000,completed
SP000497,P01,G11869,inhouse,Aromatherapy Massage 90min,2023-07-13,2023-07-13,90,840000,completed
SP000498,P01,G15087,inhouse,Balinese Massage 90min,2023-07-12,2023-07-13,90,780000,completed
SP000499,P01,G08419,inhouse,Balinese Massage 60min,2023-07-13,2023-07-13,60,540000,completed
SP000500,P01,,walk-in,Balinese Massage 60min,2023-07-13,2023-07-13,60,540000,completed
SP000501,P01,G20745,walk-in,Balinese Massage 60min,2023-07-10,2023-07-13,60,540000,completed
SP000502,P01,G21949,walk-in,Facial Treatment,2023-07-13,2023-07-13,60,480000,completed
SP000503,P01,G22998,walk-in,Aromatherapy Massage 60min,2023-07-12,2023-07-13,60,600000,completed
