property_id,room_type,date,rooms_sold,adr,total_rooms_available,occupancy_rate,revpar
P01,Deluxe,2024-07-17,30,1602133.0,42,0.7143,1144404.0
P01,Deluxe,2024-07-18,34,1605147.0,42,0.8095,1299366.0
P01,Deluxe,2024-07-19,37,1612865.0,42,0.881,1420934.0
P01,Deluxe,2024-07-20,37,1619351.0,42,0.881,1426648.0
P01,Deluxe,2024-07-21,39,1612359.0,42,0.9286,1497237.0
P01,Deluxe,2024-07-22,38,1607474.0,42,0.9048,1454442.0
P01,Deluxe,2024-07-23,35,1613971.0,42,0.8333,1344922.0
P01,Deluxe,2024-07-24,32,1618406.0,42,0.7619,1233064.0
P01,Deluxe,2024-07-25,32,1623156.0,42,0.7619,1236683.0
P01,Deluxe,2024-07-26,35,1618657.0,42,0.8333,1348827.0
P01,Deluxe,2024-07-27,39,1616128.0,42,0.9286,1500736.0
P01,Deluxe,2024-07-28,41,1616488.0,42,0.9762,1578016.0
P01,Deluxe,2024-07-29,39,1597000.0,42,0.9286,1482974.0
P01,Deluxe,2024-07-30,33,1597121.0,42,0.7857,1254858.0
P01,Deluxe,2024-07-31,30,1600067.0,42,0.7143,1142928.0
P01,Deluxe,2024-08-01,31,1536355.0,42,0.7381,1133984.0
P01,Deluxe,2024-08-02,37,1522838.0,42,0.881,1341620.0
P01,Deluxe,2024-08-03,37,1490216.0,42,0.881,1312880.0
P01,Deluxe,2024-08-04,29,1486897.0,42,0.6905,1026702.0
P01,Deluxe,2024-08-05,31,1488355.0,42,0.7381,1098555.0
P01,Deluxe,2024-08-06,29,1490448.0,42,0.6905,1029154.0
P01,Deluxe,2024-08-07,29,1501724.0,42,0.6905,1036940.0
P01,Deluxe,2024-08-08,30,1503867.0,42,0.7143,1074212.0
P01,Deluxe,2024-08-09,37,1480081.0,42,0.881,1303951.0
P01,Deluxe,2024-08-10,35,1478743.0,42,0.8333,1232237.0
P01,Deluxe,2024-08-11,31,1479710.0,42,0.7381,1092174.0
P01,Deluxe,2024-08-12,33,1486848.0,42,0.7857,1168216.0
P01,Deluxe,2024-08-13,34,1487029.0,42,0.8095,1203750.0
P01,Deluxe,2024-08-14,33,1486970.0,42,0.7857,1168312.0
P01,Deluxe,2024-08-15,25,1492000.0,42,0.5952,888038.0
P01,Deluxe,2024-08-16,33,1492788.0,42,0.7857,1172884.0
P01,Deluxe,2024-08-17,34,1480676.0,42,0.8095,1198607.0
P01,Deluxe,2024-08-18,31,1489097.0,42,0.7381,1099102.0
P01,Deluxe,2024-08-19,29,1496103.0,42,0.6905,1033059.0
P01,Deluxe,2024-08-20,35,1495743.0,42,0.8333,1246403.0
P01,Deluxe,2024-08-21,33,1488273.0,42,0.7857,1169336.0
P01,Deluxe,2024-08-22,29,1492448.0,42,0.6905,1030535.0
P01,Deluxe,2024-08-23,36,1492139.0,42,0.8571,1278912.0
P01,Deluxe,2024-08-24,37,1493865.0,42,0.881,1316095.0
P01,Deluxe,2024-08-25,33,1488242.0,42,0.7857,1169312.0
P01,Deluxe,2024-08-26,29,1487345.0,42,0.6905,1027012.0
P01,Deluxe,2024-08-27,30,1481200.0,42,0.7143,1058021.0
P01,Deluxe,2024-08-28,32,1471281.0,42,0.7619,1120969.0
P01,Deluxe,2024-08-29,32,1473062.0,42,0.7619,1122326.0
P01,Deluxe,2024-08-30,36,1483639.0,42,0.8571,1271627.0
P01,Deluxe,2024-08-31,39,1492282.0,42,0.9286,1385733.0
P01,Deluxe,2024-09-01,26,1431038.0,42,0.619,885813.0
P01,Deluxe,2024-09-02,22,1407773.0,42,0.5238,737391.0
P01,Deluxe,2024-09-03,23,1370696.0,42,0.5476,750593.0
P01,Deluxe,2024-09-04,24,1366625.0,42,0.5714,780890.0
P01,Deluxe,2024-09-05,27,1364963.0,42,0.6429,877535.0
P01,Deluxe,2024-09-06,32,1354688.0,42,0.7619,1032137.0
P01,Deluxe,2024-09-07,32,1348062.0,42,0.7619,1027088.0
P01,Deluxe,2024-09-08,26,1346154.0,42,0.619,833269.0
P01,Deluxe,2024-09-09,30,1352600.0,42,0.7143,966162.0
P01,Deluxe,2024-09-10,25,1345640.0,42,0.5952,800925.0
P01,Deluxe,2024-09-11,23,1344739.0,42,0.5476,736379.0
P01,Deluxe,2024-09-12,24,1350500.0,42,0.5714,771676.0
P01,Deluxe,2024-09-13,30,1353700.0,42,0.7143,966948.0
P01,Deluxe,2024-09-14,32,1357906.0,42,0.7619,1034589.0
P01,Deluxe,2024-09-15,25,1367120.0,42,0.5952,813710.0
P01,Deluxe,2024-09-16,26,1355962.0,42,0.619,839340.0
P01,Deluxe,2024-09-17,26,1351885.0,42,0.619,836817.0
P01,Deluxe,2024-09-18,28,1349357.0,42,0.6667,899616.0
P01,Deluxe,2024-09-19,27,1346000.0,42,0.6429,865343.0
P01,Deluxe,2024-09-20,29,1350034.0,42,0.6905,932198.0
P01,Deluxe,2024-09-21,32,1368094.0,42,0.7619,1042351.0
P01,Deluxe,2024-09-22,25,1366040.0,42,0.5952,813067.0
P01,Deluxe,2024-09-23,23,1365957.0,42,0.5476,747998.0
P01,Deluxe,2024-09-24,24,1360583.0,42,0.5714,777437.0
P01,Deluxe,2024-09-25,23,1359087.0,42,0.5476,744236.0
P01,Deluxe,2024-09-26,24,1376833.0,42,0.5714,786722.0
P01,Deluxe,2024-09-27,27,1346889.0,42,0.6429,865915.0
P01,Deluxe,2024-09-28,27,1352519.0,42,0.6429,869534.0
P01,Deluxe,2024-09-29,23,1364652.0,42,0.5476,747283.0
P01,Deluxe,2024-09-30,25,1368920.0,42,0.5952,814781.0
P01,Deluxe,2024-10-01,26,1379654.0,42,0.619,854006.0
P01,Deluxe,2024-10-02,25,1374360.0,42,0.5952,818019.0
P01,Deluxe,2024-10-03,29,1367207.0,42,0.6905,944056.0
P01,Deluxe,2024-10-04,31,1368645.0,42,0.7381,1010197.0
P01,Deluxe,2024-10-05,31,1379613.0,42,0.7381,1018292.0
P01,Deluxe,2024-10-06,28,1381107.0,42,0.6667,920784.0
P01,Deluxe,2024-10-07,27,1389111.0,42,0.6429,893059.0
P01,Deluxe,2024-10-08,27,1381259.0,42,0.6429,888011.0
P01,Deluxe,2024-10-09,26,1384308.0,42,0.619,856887.0
P01,Deluxe,2024-10-10,28,1382429.0,42,0.6667,921665.0
P01,Deluxe,2024-10-11,31,1377710.0,42,0.7381,1016888.0
P01,Deluxe,2024-10-12,29,1367690.0,42,0.6905,944390.0
P01,Deluxe,2024-10-13,23,1366565.0,42,0.5476,748331.0
P01,Deluxe,2024-10-14,21,1371952.0,42,0.5,685976.0
P01,Deluxe,2024-10-15,24,1371875.0,42,0.5714,783889.0
P01,Deluxe,2024-10-16,29,1366448.0,42,0.6905,943532.0
P01,Deluxe,2024-10-17,31,1372161.0,42,0.7381,1012792.0
P01,Deluxe,2024-10-18,31,1379226.0,42,0.7381,1018007.0
P01,Deluxe,2024-10-19,30,1366300.0,42,0.7143,975948.0
P01,Deluxe,2024-10-20,28,1354786.0,42,0.6667,903236.0
P01,Deluxe,2024-10-21,28,1353179.0,42,0.6667,902164.0
P01,Deluxe,2024-10-22,27,1356407.0,42,0.6429,872034.0
P01,Deluxe,2024-10-23,26,1366692.0,42,0.619,845982.0
P01,Deluxe,2024-10-24,26,1364885.0,42,0.619,844864.0
P01,Deluxe,2024-10-25,30,1367200.0,42,0.7143,976591.0
P01,Deluxe,2024-10-26,30,1354733.0,42,0.7143,967686.0
P01,Deluxe,2024-10-27,24,1354500.0,42,0.5714,773961.0
P01,Deluxe,2024-10-28,26,1368962.0,42,0.619,847387.0
P01,Deluxe,2024-10-29,27,1369481.0,42,0.6429,880439.0
P01,Deluxe,2024-10-30,24,1366542.0,42,0.5714,780842.0
P01,Deluxe,2024-10-31,29,1380966.0,42,0.6905,953557.0
P01,Deluxe,2024-11-01,39,1399103.0,42,0.9286,1299207.0
P01,Deluxe,2024-11-02,36,1416556.0,42,0.8571,1214130.0
P01,Deluxe,2024-11-03,32,1419062.0,42,0.7619,1081183.0
P01,Deluxe,2024-11-04,28,1437786.0,42,0.6667,958572.0
P01,Deluxe,2024-11-05,30,1440200.0,42,0.7143,1028735.0
P01,Deluxe,2024-11-06,32,1444031.0,42,0.7619,1100207.0
P01,Deluxe,2024-11-07,31,1445161.0,42,0.7381,1066673.0
P01,Deluxe,2024-11-08,31,1441290.0,42,0.7381,1063816.0
P01,Deluxe,2024-11-09,32,1434750.0,42,0.7619,1093136.0
P01,Deluxe,2024-11-10,28,1436893.0,42,0.6667,957977.0
P01,Deluxe,2024-11-11,25,1416520.0,42,0.5952,843113.0
P01,Deluxe,2024-11-12,29,1432552.0,42,0.6905,989177.0
P01,Deluxe,2024-11-13,32,1440094.0,42,0.7619,1097208.0
P01,Deluxe,2024-11-14,28,1437464.0,42,0.6667,958357.0
P01,Deluxe,2024-11-15,36,1428361.0,42,0.8571,1224248.0
P01,Deluxe,2024-11-16,33,1439879.0,42,0.7857,1131313.0
P01,Deluxe,2024-11-17,29,1444138.0,42,0.6905,997177.0
P01,Deluxe,2024-11-18,30,1441133.0,42,0.7143,1029401.0
P01,Deluxe,2024-11-19,29,1451172.0,42,0.6905,1002034.0
P01,Deluxe,2024-11-20,30,1444767.0,42,0.7143,1031997.0
P01,Deluxe,2024-11-21,27,1441519.0,42,0.6429,926753.0
P01,Deluxe,2024-11-22,32,1438594.0,42,0.7619,1096065.0
P01,Deluxe,2024-11-23,32,1431906.0,42,0.7619,1090969.0
P01,Deluxe,2024-11-24,26,1440038.0,42,0.619,891384.0
P01,Deluxe,2024-11-25,25,1443480.0,42,0.5952,859159.0
P01,Deluxe,2024-11-26,26,1443154.0,42,0.619,893312.0
P01,Deluxe,2024-11-27,31,1433581.0,42,0.7381,1058126.0
P01,Deluxe,2024-11-28,32,1427281.0,42,0.7619,1087445.0
P01,Deluxe,2024-11-29,33,1426273.0,42,0.7857,1120623.0
P01,Deluxe,2024-11-30,33,1423788.0,42,0.7857,1118670.0
P01,Deluxe,2024-12-01,36,1524778.0,42,0.8571,1306887.0
P01,Deluxe,2024-12-02,33,1576273.0,42,0.7857,1238478.0
P01,Deluxe,2024-12-03,38,1587789.0,42,0.9048,1436631.0
P01,Deluxe,2024-12-04,36,1616028.0,42,0.8571,1385098.0
P01,Deluxe,2024-12-05,40,1627100.0,42,0.9524,1549650.0
P01,Deluxe,2024-12-06,36,1631667.0,42,0.8571,1398502.0
P01,Deluxe,2024-12-07,35,1626829.0,42,0.8333,1355637.0
P01,Deluxe,2024-12-08,31,1628258.0,42,0.7381,1201817.0
P01,Deluxe,2024-12-09,37,1630486.0,42,0.881,1436458.0
P01,Deluxe,2024-12-10,38,1625500.0,42,0.9048,1470752.0
P01,Deluxe,2024-12-11,35,1620971.0,42,0.8333,1350755.0
P01,Deluxe,2024-12-12,37,1626351.0,42,0.881,1432815.0
P01,Deluxe,2024-12-13,34,1629412.0,42,0.8095,1319009.0
P01,Deluxe,2024-12-14,37,1636892.0,42,0.881,1442102.0
P01,Deluxe,2024-12-15,32,1622781.0,42,0.7619,1236397.0
P01,Deluxe,2024-12-16,33,1628242.0,42,0.7857,1279310.0
P01,Deluxe,2024-12-17,39,1642000.0,42,0.9286,1524761.0
P01,Deluxe,2024-12-18,36,1640333.0,42,0.8571,1405929.0
P01,Deluxe,2024-12-19,36,1644528.0,42,0.8571,1409525.0
P01,Deluxe,2024-12-20,36,1629778.0,42,0.8571,1396883.0
P01,Deluxe,2024-12-21,38,1622026.0,42,0.9048,1467609.0
P01,Deluxe,2024-12-22,38,1637474.0,42,0.9048,1481586.0
P01,Deluxe,2024-12-23,34,1632235.0,42,0.8095,1321294.0
P01,Deluxe,2024-12-24,36,2080861.0,42,0.8571,1783506.0
P01,Deluxe,2024-12-25,35,2278486.0,42,0.8333,1898662.0
P01,Deluxe,2024-12-26,32,2342406.0,42,0.7619,1784679.0
P01,Deluxe,2024-12-27,37,2357243.0,42,0.881,2076731.0
P01,Deluxe,2024-12-28,33,2367909.0,42,0.7857,1860466.0
P01,Deluxe,2024-12-29,34,2351176.0,42,0.8095,1903277.0
P01,Deluxe,2024-12-30,33,2354000.0,42,0.7857,1849538.0
P01,Deluxe,2024-12-31,30,2365800.0,42,0.7143,1689891.0
P01,Deluxe,2025-01-01,31,2341806.0,42,0.7381,1728487.0
P01,Deluxe,2025-01-02,34,2304588.0,42,0.8095,1865564.0
P01,Deluxe,2025-01-03,37,1961027.0,42,0.881,1727665.0
P01,Deluxe,2025-01-04,39,1712436.0,42,0.9286,1590168.0
P01,Deluxe,2025-01-05,36,1686833.0,42,0.8571,1445785.0
P01,Deluxe,2025-01-06,32,1651406.0,42,0.7619,1258206.0
P01,Deluxe,2025-01-07,32,1600750.0,42,0.7619,1219611.0
P01,Deluxe,2025-01-08,32,1588750.0,42,0.7619,1210469.0
P01,Deluxe,2025-01-09,35,1594800.0,42,0.8333,1328947.0
P01,Deluxe,2025-01-10,31,1602645.0,42,0.7381,1182912.0
P01,Deluxe,2025-01-11,32,1596875.0,42,0.7619,1216659.0
P01,Deluxe,2025-01-12,33,1596606.0,42,0.7857,1254453.0
P01,Deluxe,2025-01-13,34,1598765.0,42,0.8095,1294200.0
P01,Deluxe,2025-01-14,29,1599448.0,42,0.6905,1104419.0
P01,Deluxe,2025-01-15,30,1601467.0,42,0.7143,1143928.0
P01,Deluxe,2025-01-16,30,1600400.0,42,0.7143,1143166.0
P01,Deluxe,2025-01-17,38,1605553.0,42,0.9048,1452704.0
P01,Deluxe,2025-01-18,38,1606447.0,42,0.9048,1453513.0
P01,Deluxe,2025-01-19,32,1604500.0,42,0.7619,1222469.0
P01,Deluxe,2025-01-20,35,1594086.0,42,0.8333,1328352.0
P01,Deluxe,2025-01-21,35,1601343.0,42,0.8333,1334399.0
P01,Deluxe,2025-01-22,38,1603474.0,42,0.9048,1450823.0
P01,Deluxe,2025-01-23,37,1601676.0,42,0.881,1411077.0
P01,Deluxe,2025-01-24,37,1598351.0,42,0.881,1408147.0
P01,Deluxe,2025-01-25,39,1602205.0,42,0.9286,1487808.0
P01,Deluxe,2025-01-26,34,1595735.0,42,0.8095,1291747.0
P01,Deluxe,2025-01-27,38,1588237.0,42,0.9048,1437037.0
P01,Deluxe,2025-01-28,38,1591289.0,42,0.9048,1439798.0
P01,Deluxe,2025-01-29,33,1605667.0,42,0.7857,1261573.0
P01,Deluxe,2025-01-30,39,1598051.0,42,0.9286,1483950.0
P01,Deluxe,2025-01-31,39,1581436.0,42,0.9286,1468521.0
P01,Deluxe,2025-02-01,31,1536710.0,42,0.7381,1134246.0
P01,Deluxe,2025-02-02,27,1461519.0,42,0.6429,939611.0
P01,Deluxe,2025-02-03,26,1406154.0,42,0.619,870409.0
P01,Deluxe,2025-02-04,23,1380696.0,42,0.5476,756069.0
P01,Deluxe,2025-02-05,25,1371600.0,42,0.5952,816376.0
P01,Deluxe,2025-02-06,23,1369826.0,42,0.5476,750117.0
P01,Deluxe,2025-02-07,28,1363643.0,42,0.6667,909141.0
P01,Deluxe,2025-02-08,29,1372690.0,42,0.6905,947842.0
P01,Deluxe,2025-02-09,24,1359083.0,42,0.5714,776580.0
P01,Deluxe,2025-02-10,27,1341296.0,42,0.6429,862319.0
P01,Deluxe,2025-02-11,26,1355769.0,42,0.619,839221.0
P01,Deluxe,2025-02-12,28,1345929.0,42,0.6667,897331.0
P01,Deluxe,2025-02-13,27,1345593.0,42,0.6429,865082.0
P01,Deluxe,2025-02-14,30,1369433.0,42,0.7143,978186.0
P01,Deluxe,2025-02-15,28,1362821.0,42,0.6667,908593.0
P01,Deluxe,2025-02-16,21,1365429.0,42,0.5,682714.0
P01,Deluxe,2025-02-17,23,1367435.0,42,0.5476,748807.0
P01,Deluxe,2025-02-18,26,1367115.0,42,0.619,846244.0
P01,Deluxe,2025-02-19,25,1367040.0,42,0.5952,813662.0
P01,Deluxe,2025-02-20,25,1360640.0,42,0.5952,809853.0
P01,Deluxe,2025-02-21,30,1361933.0,42,0.7143,972829.0
P01,Deluxe,2025-02-22,35,1366457.0,42,0.8333,1138669.0
P01,Deluxe,2025-02-23,31,1362387.0,42,0.7381,1005578.0
P01,Deluxe,2025-02-24,28,1367429.0,42,0.6667,911665.0
P01,Deluxe,2025-02-25,30,1363400.0,42,0.7143,973877.0
P01,Deluxe,2025-02-26,24,1358625.0,42,0.5714,776318.0
P01,Deluxe,2025-02-27,23,1354043.0,42,0.5476,741474.0
P01,Deluxe,2025-02-28,27,1367185.0,42,0.6429,878963.0
P01,Deluxe,2025-03-01,33,1374455.0,42,0.7857,1079909.0
P01,Deluxe,2025-03-02,28,1377607.0,42,0.6667,918451.0
P01,Deluxe,2025-03-03,25,1375000.0,42,0.5952,818400.0
P01,Deluxe,2025-03-04,26,1378923.0,42,0.619,853553.0
P01,Deluxe,2025-03-05,27,1367407.0,42,0.6429,879106.0
P01,Deluxe,2025-03-06,28,1376607.0,42,0.6667,917784.0
P01,Deluxe,2025-03-07,28,1374393.0,42,0.6667,916308.0
P01,Deluxe,2025-03-08,29,1371966.0,42,0.6905,947343.0
P01,Deluxe,2025-03-09,29,1383793.0,42,0.6905,955509.0
P01,Deluxe,2025-03-10,26,1371346.0,42,0.619,848863.0
P01,Deluxe,2025-03-11,25,1381640.0,42,0.5952,822352.0
P01,Deluxe,2025-03-12,25,1386400.0,42,0.5952,825185.0
P01,Deluxe,2025-03-13,27,1385556.0,42,0.6429,890774.0
P01,Deluxe,2025-03-14,35,1386286.0,42,0.8333,1155192.0
P01,Deluxe,2025-03-15,36,1388528.0,42,0.8571,1190107.0
P01,Deluxe,2025-03-16,31,1389387.0,42,0.7381,1025507.0
P01,Deluxe,2025-03-17,27,1381963.0,42,0.6429,888464.0
P01,Deluxe,2025-03-18,26,1381462.0,42,0.619,855125.0
P01,Deluxe,2025-03-19,25,1370000.0,42,0.5952,815424.0
P01,Deluxe,2025-03-20,24,1379833.0,42,0.5714,788437.0
P01,Deluxe,2025-03-21,33,1377545.0,42,0.7857,1082337.0
P01,Deluxe,2025-03-22,28,1380714.0,42,0.6667,920522.0
P01,Deluxe,2025-03-23,27,1359333.0,42,0.6429,873915.0
P01,Deluxe,2025-03-24,24,1372167.0,42,0.5714,784056.0
P01,Deluxe,2025-03-25,26,1367885.0,42,0.619,846721.0
P01,Deluxe,2025-03-26,26,1379654.0,42,0.619,854006.0
P01,Deluxe,2025-03-27,26,1384538.0,42,0.619,857029.0
P01,Deluxe,2025-03-28,35,1371200.0,42,0.8333,1142621.0
P01,Deluxe,2025-03-29,32,1378000.0,42,0.7619,1049898.0
P01,Deluxe,2025-03-30,24,1383292.0,42,0.5714,790413.0
P01,Deluxe,2025-03-31,24,1392542.0,42,0.5714,795698.0
P01,Deluxe,2025-04-01,27,1417296.0,42,0.6429,911180.0
P01,Deluxe,2025-04-02,31,1445452.0,42,0.7381,1066888.0
P01,Deluxe,2025-04-03,27,1451111.0,42,0.6429,932919.0
P01,Deluxe,2025-04-04,30,1462533.0,42,0.7143,1044687.0
P01,Deluxe,2025-04-05,32,1456594.0,42,0.7619,1109779.0
P01,Deluxe,2025-04-06,28,1451036.0,42,0.6667,967406.0
P01,Deluxe,2025-04-07,24,1440833.0,42,0.5714,823292.0
P01,Deluxe,2025-04-08,28,1443143.0,42,0.6667,962143.0
P01,Deluxe,2025-04-09,30,1451900.0,42,0.7143,1037092.0
P01,Deluxe,2025-04-10,30,1447833.0,42,0.7143,1034187.0
P01,Deluxe,2025-04-11,34,1444412.0,42,0.8095,1169252.0
P01,Deluxe,2025-04-12,34,1439294.0,42,0.8095,1165108.0
P01,Deluxe,2025-04-13,27,1439370.0,42,0.6429,925371.0
P01,Deluxe,2025-04-14,25,1438440.0,42,0.5952,856159.0
P01,Deluxe,2025-04-15,33,1456485.0,42,0.7857,1144360.0
P01,Deluxe,2025-04-16,29,1461690.0,42,0.6905,1009297.0
P01,Deluxe,2025-04-17,28,1451000.0,42,0.6667,967382.0
P01,Deluxe,2025-04-18,33,1457879.0,42,0.7857,1145456.0
P01,Deluxe,2025-04-19,32,1460438.0,42,0.7619,1112708.0
P01,Deluxe,2025-04-20,22,1450500.0,42,0.5238,759772.0
P01,Deluxe,2025-04-21,24,1450833.0,42,0.5714,829006.0
P01,Deluxe,2025-04-22,27,1452111.0,42,0.6429,933562.0
P01,Deluxe,2025-04-23,29,1458034.0,42,0.6905,1006772.0
P01,Deluxe,2025-04-24,27,1456519.0,42,0.6429,936396.0
P01,Deluxe,2025-04-25,34,1457441.0,42,0.8095,1179798.0
P01,Deluxe,2025-04-26,36,1448278.0,42,0.8571,1241319.0
P01,Deluxe,2025-04-27,29,1450793.0,42,0.6905,1001773.0
P01,Deluxe,2025-04-28,30,1456667.0,42,0.7143,1040497.0
P01,Deluxe,2025-04-29,25,1462480.0,42,0.5952,870468.0
P01,Deluxe,2025-04-30,33,1455152.0,42,0.7857,1143313.0
P01,Deluxe,2025-05-01,34,1441882.0,42,0.8095,1167203.0
P01,Deluxe,2025-05-02,35,1459971.0,42,0.8333,1216594.0
P01,Deluxe,2025-05-03,38,1465079.0,42,0.9048,1325603.0
P01,Deluxe,2025-05-04,33,1462576.0,42,0.7857,1149146.0
P01,Deluxe,2025-05-05,31,1458065.0,42,0.7381,1076198.0
P01,Deluxe,2025-05-06,32,1467594.0,42,0.7619,1118160.0
P01,Deluxe,2025-05-07,27,1465667.0,42,0.6429,942277.0
P01,Deluxe,2025-05-08,27,1475778.0,42,0.6429,948778.0
P01,Deluxe,2025-05-09,32,1471000.0,42,0.7619,1120755.0
P01,Deluxe,2025-05-10,34,1477147.0,42,0.8095,1195750.0
P01,Deluxe,2025-05-11,26,1472808.0,42,0.619,911668.0
P01,Deluxe,2025-05-12,26,1468962.0,42,0.619,909287.0
P01,Deluxe,2025-05-13,31,1470032.0,42,0.7381,1085031.0
P01,Deluxe,2025-05-14,32,1470281.0,42,0.7619,1120207.0
P01,Deluxe,2025-05-15,30,1469100.0,42,0.7143,1049378.0
P01,Deluxe,2025-05-16,39,1463231.0,42,0.9286,1358756.0
P01,Deluxe,2025-05-17,35,1456971.0,42,0.8333,1214094.0
P01,Deluxe,2025-05-18,30,1461033.0,42,0.7143,1043616.0
P01,Deluxe,2025-05-19,33,1460364.0,42,0.7857,1147408.0
P01,Deluxe,2025-05-20,31,1462871.0,42,0.7381,1079745.0
P01,Deluxe,2025-05-21,26,1484000.0,42,0.619,918596.0
P01,Deluxe,2025-05-22,30,1480267.0,42,0.7143,1057355.0
P01,Deluxe,2025-05-23,34,1469471.0,42,0.8095,1189537.0
P01,Deluxe,2025-05-24,39,1459462.0,42,0.9286,1355256.0
P01,Deluxe,2025-05-25,31,1470484.0,42,0.7381,1085364.0
P01,Deluxe,2025-05-26,32,1475500.0,42,0.7619,1124183.0
P01,Deluxe,2025-05-27,31,1471032.0,42,0.7381,1085769.0
P01,Deluxe,2025-05-28,26,1475192.0,42,0.619,913144.0
P01,Deluxe,2025-05-29,30,1472300.0,42,0.7143,1051664.0
P01,Deluxe,2025-05-30,34,1477441.0,42,0.8095,1195988.0
P01,Deluxe,2025-05-31,34,1478529.0,42,0.8095,1196869.0
P01,Deluxe,2025-06-01,35,1518943.0,42,0.8333,1265735.0
P01,Deluxe,2025-06-02,31,1548129.0,42,0.7381,1142674.0
P01,Deluxe,2025-06-03,30,1561633.0,42,0.7143,1115474.0
P01,Deluxe,2025-06-04,27,1558852.0,42,0.6429,1002186.0
P01,Deluxe,2025-06-05,31,1555613.0,42,0.7381,1148198.0
P01,Deluxe,2025-06-06,33,1550364.0,42,0.7857,1218121.0
P01,Deluxe,2025-06-07,34,1552706.0,42,0.8095,1256916.0
P01,Deluxe,2025-06-08,29,1543034.0,42,0.6905,1065465.0
P01,Deluxe,2025-06-09,36,1560417.0,42,0.8571,1337433.0
P01,Deluxe,2025-06-10,33,1569394.0,42,0.7857,1233073.0
P01,Deluxe,2025-06-11,34,1569529.0,42,0.8095,1270534.0
P01,Deluxe,2025-06-12,32,1556219.0,42,0.7619,1185683.0
P01,Deluxe,2025-06-13,36,1555417.0,42,0.8571,1333148.0
P01,Deluxe,2025-06-14,35,1560086.0,42,0.8333,1300020.0
P01,Deluxe,2025-06-15,30,1566400.0,42,0.7143,1118880.0
P01,Deluxe,2025-06-16,33,1566303.0,42,0.7857,1230644.0
P01,Deluxe,2025-06-17,34,1568176.0,42,0.8095,1269438.0
P01,Deluxe,2025-06-18,33,1567485.0,42,0.7857,1231573.0
P01,Deluxe,2025-06-19,32,1565562.0,42,0.7619,1192802.0
P01,Deluxe,2025-06-20,35,1565657.0,42,0.8333,1304662.0
P01,Deluxe,2025-06-21,37,1560216.0,42,0.881,1374550.0
P01,Deluxe,2025-06-22,32,1554188.0,42,0.7619,1184136.0
P01,Deluxe,2025-06-23,37,1554243.0,42,0.881,1369288.0
P01,Deluxe,2025-06-24,35,1557971.0,42,0.8333,1298257.0
P01,Deluxe,2025-06-25,33,1565242.0,42,0.7857,1229811.0
P01,Deluxe,2025-06-26,35,1563029.0,42,0.8333,1302472.0
P01,Deluxe,2025-06-27,35,1554200.0,42,0.8333,1295115.0
P01,Deluxe,2025-06-28,38,1549447.0,42,0.9048,1401940.0
P01,Deluxe,2025-06-29,34,1540618.0,42,0.8095,1247130.0
P01,Deluxe,2025-06-30,34,1548353.0,42,0.8095,1253392.0
P01,Deluxe,2025-07-01,35,1574600.0,42,0.8333,1312114.0
P01,Deluxe,2025-07-02,38,1594105.0,42,0.9048,1442346.0
P01,Deluxe,2025-07-03,34,1597765.0,42,0.8095,1293391.0
P01,Deluxe,2025-07-04,36,1612194.0,42,0.8571,1381811.0
P01,Deluxe,2025-07-05,35,1606714.0,42,0.8333,1338875.0
P01,Deluxe,2025-07-06,36,1596917.0,42,0.8571,1368718.0
P01,Deluxe,2025-07-07,39,1600718.0,42,0.9286,1486427.0
P01,Deluxe,2025-07-08,37,1613757.0,42,0.881,1421720.0
P01,Deluxe,2025-07-09,39,1616846.0,42,0.9286,1501403.0
P01,Deluxe,2025-07-10,37,1617081.0,42,0.881,1424648.0
P01,Deluxe,2025-07-11,40,1623350.0,42,0.9524,1546079.0
P01,Deluxe,2025-07-12,37,1613946.0,42,0.881,1421886.0
P01,Deluxe,2025-07-13,36,1623056.0,42,0.8571,1391121.0
P01,Deluxe,2025-07-14,37,1628027.0,42,0.881,1434292.0
P01,Deluxe,2025-07-15,38,1618289.0,42,0.9048,1464228.0
P01,Deluxe,2025-07-16,39,1611667.0,42,0.9286,1496594.0
P01,Deluxe,2025-07-17,36,1612583.0,42,0.8571,1382145.0
P01,Deluxe,2025-07-18,35,1618257.0,42,0.8333,1348494.0
P01,Deluxe,2025-07-19,37,1607946.0,42,0.881,1416600.0
P01,Deluxe,2025-07-20,31,1609742.0,42,0.7381,1188151.0
P01,Deluxe,2025-07-21,27,1621333.0,42,0.6429,1042355.0
P01,Deluxe,2025-07-22,29,1618966.0,42,0.6905,1117896.0
P01,Deluxe,2025-07-23,36,1603556.0,42,0.8571,1374408.0
P01,Deluxe,2025-07-24,35,1615314.0,42,0.8333,1346041.0
P01,Deluxe,2025-07-25,36,1610556.0,42,0.8571,1380408.0
P01,Deluxe,2025-07-26,37,1607622.0,42,0.881,1416315.0
P01,Deluxe,2025-07-27,41,1602878.0,42,0.9762,1564730.0
P01,Deluxe,2025-07-28,39,1596846.0,42,0.9286,1482831.0
P01,Deluxe,2025-07-29,38,1606237.0,42,0.9048,1453323.0
P01,Deluxe,2025-07-30,38,1608684.0,42,0.9048,1455537.0
P01,Deluxe,2025-07-31,36,1610194.0,42,0.8571,1380097.0
P01,Deluxe,2025-08-01,38,1556763.0,42,0.9048,1408559.0
P01,Deluxe,2025-08-02,36,1523417.0,42,0.8571,1305721.0
