review_id,employee_id,review_period,score,notes
PR00370,E0078,2024-S2,3.09,Beberapa target belum tercapai
PR00371,E0078,2025-S1,3.26,Perlu peningkatan konsistensi
PR00372,E0078,2025-S2,3.06,Perlu peningkatan konsistensi
PR00373,E0078,2026-S1,2.86,Beberapa target belum tercapai
PR00374,E0079,2023-S2,3.7,"Kinerja baik, memenuhi target"
PR00375,E0079,2024-S1,3.72,Stabil dan dapat diandalkan
PR00376,E0079,2024-S2,3.82,Perlu sedikit peningkatan di komunikasi tim
PR00377,E0079,2025-S1,4.02,Stabil dan dapat diandalkan
PR00378,E0079,2025-S2,3.72,Stabil dan dapat diandalkan
PR00379,E0079,2026-S1,3.55,Perlu sedikit peningkatan di komunikasi tim
PR00380,E0080,2023-S2,3.44,Beberapa target belum tercapai
PR00381,E0080,2024-S1,3.61,"Kinerja baik, memenuhi target"
PR00382,E0080,2024-S2,3.87,Perlu sedikit peningkatan di komunikasi tim
PR00383,E0080,2025-S1,3.57,Stabil dan dapat diandalkan
PR00384,E0080,2025-S2,3.36,Beberapa target belum tercapai
PR00385,E0080,2026-S1,3.98,Stabil dan dapat diandalkan
PR00386,E0082,2023-S2,4.21,"Kinerja baik, memenuhi target"
PR00387,E0082,2024-S1,4.72,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR00388,E0082,2024-S2,4.25,"Kinerja baik, memenuhi target"
PR00389,E0082,2025-S1,4.56,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR00390,E0082,2025-S2,4.82,"Sangat diandalkan tim, guest feedback positif"
PR00391,E0082,2026-S1,4.56,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR00392,E0083,2023-S2,3.61,Perlu sedikit peningkatan di komunikasi tim
PR00393,E0083,2024-S1,3.07,Perlu peningkatan konsistensi
PR00394,E0083,2024-S2,3.54,"Kinerja baik, memenuhi target"
PR00395,E0083,2025-S1,3.37,"Kinerja cukup, ada ruang perbaikan"
PR00396,E0083,2025-S2,3.41,Perlu peningkatan konsistensi
PR00397,E0083,2026-S1,3.55,"Kinerja baik, memenuhi target"
PR00398,E0084,2023-S2,3.85,Perlu sedikit peningkatan di komunikasi tim
PR00399,E0084,2024-S1,3.63,"Kinerja baik, memenuhi target"
PR00400,E0084,2024-S2,3.75,Perlu sedikit peningkatan di komunikasi tim
PR00401,E0084,2025-S1,3.47,Perlu peningkatan konsistensi
PR00402,E0084,2025-S2,3.66,Stabil dan dapat diandalkan
PR00403,E0084,2026-S1,3.92,Stabil dan dapat diandalkan
PR00404,E0085,2023-S2,3.39,Beberapa target belum tercapai
PR00405,E0085,2024-S1,3.03,Perlu peningkatan konsistensi
PR00406,E0085,2024-S2,3.58,"Kinerja baik, memenuhi target"
PR00407,E0085,2025-S1,3.55,"Kinerja baik, memenuhi target"
PR00408,E0085,2025-S2,3.18,Perlu peningkatan konsistensi
PR00409,E0085,2026-S1,3.38,Beberapa target belum tercapai
PR00410,E0086,2023-S2,3.77,Perlu sedikit peningkatan di komunikasi tim
PR00411,E0086,2024-S1,4.03,Perlu sedikit peningkatan di komunikasi tim
PR00412,E0086,2024-S2,4.05,Stabil dan dapat diandalkan
PR00413,E0086,2025-S1,3.83,Perlu sedikit peningkatan di komunikasi tim
PR00414,E0086,2025-S2,3.98,Stabil dan dapat diandalkan
PR00415,E0086,2026-S1,4.05,Stabil dan dapat diandalkan
PR00416,E0087,2024-S1,2.93,Beberapa target belum tercapai
PR00417,E0087,2024-S2,2.9,Perlu peningkatan konsistensi
PR00418,E0087,2025-S1,2.92,Perlu peningkatan konsistensi
PR00419,E0087,2025-S2,3.16,"Kinerja cukup, ada ruang perbaikan"
PR00420,E0087,2026-S1,2.66,"Kinerja cukup, ada ruang perbaikan"
PR00421,E0088,2023-S2,3.79,Stabil dan dapat diandalkan
PR00422,E0088,2024-S1,3.79,Perlu sedikit peningkatan di komunikasi tim
PR00423,E0088,2024-S2,3.8,Stabil dan dapat diandalkan
PR00424,E0088,2025-S1,4.07,Perlu sedikit peningkatan di komunikasi tim
PR00425,E0088,2025-S2,4.11,"Kinerja baik, memenuhi target"
PR00426,E0088,2026-S1,3.89,Stabil dan dapat diandalkan
PR00427,E0089,2023-S2,3.16,"Kinerja cukup, ada ruang perbaikan"
PR00428,E0089,2024-S1,3.44,Beberapa target belum tercapai
PR00429,E0089,2024-S2,3.26,Perlu peningkatan konsistensi
PR00430,E0090,2023-S2,3.45,Perlu peningkatan konsistensi
PR00431,E0090,2024-S1,3.63,"Kinerja baik, memenuhi target"
PR00432,E0090,2024-S2,3.74,Stabil dan dapat diandalkan
PR00433,E0090,2025-S1,3.17,"Kinerja cukup, ada ruang perbaikan"
PR00434,E0090,2025-S2,3.19,"Kinerja cukup, ada ruang perbaikan"
PR00435,E0090,2026-S1,3.44,Beberapa target belum tercapai
PR00436,E0091,2024-S1,3.36,Perlu peningkatan konsistensi
PR00437,E0091,2024-S2,3.13,Beberapa target belum tercapai
PR00438,E0091,2025-S1,3.21,"Kinerja cukup, ada ruang perbaikan"
PR00439,E0091,2025-S2,3.36,Perlu peningkatan konsistensi
PR00440,E0091,2026-S1,3.52,Perlu sedikit peningkatan di komunikasi tim
PR00441,E0092,2023-S2,3.64,"Kinerja baik, memenuhi target"
PR00442,E0092,2024-S1,3.58,Stabil dan dapat diandalkan
PR00443,E0092,2024-S2,3.71,Stabil dan dapat diandalkan
PR00444,E0092,2025-S1,3.48,Perlu peningkatan konsistensi
PR00445,E0092,2025-S2,3.69,"Kinerja baik, memenuhi target"
PR00446,E0092,2026-S1,3.46,Beberapa target belum tercapai
PR00447,E0093,2023-S2,3.77,Stabil dan dapat diandalkan
PR00448,E0093,2024-S1,3.64,Stabil dan dapat diandalkan
PR00449,E0093,2024-S2,3.51,Perlu sedikit peningkatan di komunikasi tim
PR00450,E0093,2025-S1,3.24,Beberapa target belum tercapai
PR00451,E0093,2025-S2,3.54,Perlu sedikit peningkatan di komunikasi tim
PR00452,E0093,2026-S1,3.56,Perlu sedikit peningkatan di komunikasi tim
PR00453,E0094,2023-S2,4.24,Perlu sedikit peningkatan di komunikasi tim
PR00454,E0094,2024-S1,4.22,Perlu sedikit peningkatan di komunikasi tim
PR00455,E0094,2024-S2,4.07,Stabil dan dapat diandalkan
PR00456,E0094,2025-S1,3.78,Perlu sedikit peningkatan di komunikasi tim
PR00457,E0094,2025-S2,3.81,Perlu sedikit peningkatan di komunikasi tim
PR00458,E0094,2026-S1,3.96,Stabil dan dapat diandalkan
PR00459,E0095,2023-S2,2.79,"Kinerja cukup, ada ruang perbaikan"
PR00460,E0095,2024-S1,2.48,Perlu evaluasi lebih lanjut
PR00461,E0096,2024-S1,2.65,"Kinerja cukup, ada ruang perbaikan"
PR00462,E0096,2024-S2,2.79,Beberapa target belum tercapai
PR00463,E0096,2025-S1,2.43,Perlu evaluasi lebih lanjut
PR00464,E0096,2025-S2,2.53,Beberapa target belum tercapai
PR00465,E0096,2026-S1,2.85,Perlu peningkatan konsistensi
PR00466,E0097,2023-S2,3.43,Perlu peningkatan konsistensi
PR00467,E0097,2024-S1,3.7,"Kinerja baik, memenuhi target"
PR00468,E0097,2024-S2,3.73,Perlu sedikit peningkatan di komunikasi tim
PR00469,E0097,2025-S1,3.37,Beberapa target belum tercapai
PR00470,E0097,2025-S2,3.59,Perlu sedikit peningkatan di komunikasi tim
PR00471,E0097,2026-S1,3.5,Stabil dan dapat diandalkan
PR00472,E0098,2023-S2,2.68,Beberapa target belum tercapai
PR00473,E0098,2024-S1,2.73,Beberapa target belum tercapai
PR00474,E0098,2024-S2,2.64,"Kinerja cukup, ada ruang perbaikan"
PR00475,E0098,2025-S1,2.96,"Kinerja cukup, ada ruang perbaikan"
PR00476,E0098,2025-S2,2.67,Perlu peningkatan konsistensi
PR00477,E0098,2026-S1,3.12,Perlu peningkatan konsistensi
PR00478,E0099,2024-S1,4.45,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR00479,E0099,2024-S2,4.63,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR00480,E0099,2025-S1,4.52,"Sangat diandalkan tim, guest feedback positif"
PR00481,E0099,2025-S2,4.4,"Sangat diandalkan tim, guest feedback positif"
PR00482,E0099,2026-S1,4.74,"Sangat diandalkan tim, guest feedback positif"
PR00483,E0100,2023-S2,3.37,Beberapa target belum tercapai
PR00484,E0100,2024-S1,2.87,Beberapa target belum tercapai
PR00485,E0100,2024-S2,3.16,Perlu peningkatan konsistensi
PR00486,E0100,2025-S1,3.14,Perlu peningkatan konsistensi
PR00487,E0100,2025-S2,2.75,Beberapa target belum tercapai
PR00488,E0100,2026-S1,3.09,"Kinerja cukup, ada ruang perbaikan"
PR00489,E0101,2023-S2,3.74,Perlu sedikit peningkatan di komunikasi tim
PR00490,E0101,2024-S1,3.87,"Kinerja baik, memenuhi target"
PR00491,E0101,2024-S2,3.82,Stabil dan dapat diandalkan
PR00492,E0101,2025-S1,4.02,Perlu sedikit peningkatan di komunikasi tim
PR00493,E0101,2025-S2,3.38,Beberapa target belum tercapai
PR00494,E0101,2026-S1,3.79,Stabil dan dapat diandalkan
PR00495,E0102,2023-S2,4.88,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR00496,E0102,2024-S1,4.86,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR00497,E0102,2024-S2,4.95,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR00498,E0102,2025-S1,4.87,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR00499,E0102,2025-S2,4.66,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR00500,E0102,2026-S1,4.76,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR00501,E0103,2023-S2,3.81,"Kinerja baik, memenuhi target"
PR00502,E0103,2024-S1,4.44,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR00503,E0103,2024-S2,4.09,Perlu sedikit peningkatan di komunikasi tim
PR00504,E0103,2025-S1,4.18,Perlu sedikit peningkatan di komunikasi tim
PR00505,E0103,2025-S2,4.2,Perlu sedikit peningkatan di komunikasi tim
PR00506,E0103,2026-S1,4.22,"Kinerja baik, memenuhi target"
PR00507,E0104,2023-S2,4.66,"Sangat diandalkan tim, guest feedback positif"
PR00508,E0104,2024-S1,4.57,"Sangat diandalkan tim, guest feedback positif"
PR00509,E0104,2024-S2,4.49,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR00510,E0104,2025-S1,4.53,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR00511,E0104,2025-S2,4.15,Stabil dan dapat diandalkan
PR00512,E0104,2026-S1,4.48,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR00513,E0105,2024-S2,3.33,Perlu peningkatan konsistensi
PR00514,E0105,2025-S1,3.03,"Kinerja cukup, ada ruang perbaikan"
PR00515,E0105,2025-S2,3.25,Beberapa target belum tercapai
PR00516,E0105,2026-S1,3.59,"Kinerja baik, memenuhi target"
PR00517,E0106,2023-S2,3.8,Perlu sedikit peningkatan di komunikasi tim
PR00518,E0106,2024-S1,3.86,Stabil dan dapat diandalkan
PR00519,E0106,2024-S2,3.76,"Kinerja baik, memenuhi target"
PR00520,E0106,2025-S1,3.75,Perlu sedikit peningkatan di komunikasi tim
PR00521,E0106,2025-S2,3.84,"Kinerja baik, memenuhi target"
PR00522,E0106,2026-S1,3.58,"Kinerja baik, memenuhi target"
PR00523,E0107,2023-S2,3.66,Stabil dan dapat diandalkan
PR00524,E0107,2024-S1,3.6,"Kinerja baik, memenuhi target"
PR00525,E0107,2024-S2,3.9,Perlu sedikit peningkatan di komunikasi tim
PR00526,E0107,2025-S1,3.5,Perlu sedikit peningkatan di komunikasi tim
PR00527,E0107,2025-S2,3.53,"Kinerja baik, memenuhi target"
PR00528,E0107,2026-S1,3.77,Stabil dan dapat diandalkan
PR00529,E0108,2023-S2,3.91,Perlu sedikit peningkatan di komunikasi tim
PR00530,E0108,2024-S1,4.15,"Kinerja baik, memenuhi target"
PR00531,E0108,2024-S2,4.06,Perlu sedikit peningkatan di komunikasi tim
PR00532,E0108,2025-S1,4.18,Perlu sedikit peningkatan di komunikasi tim
PR00533,E0108,2025-S2,3.73,"Kinerja baik, memenuhi target"
PR00534,E0108,2026-S1,3.6,Perlu sedikit peningkatan di komunikasi tim
PR00535,E0110,2023-S2,3.61,"Kinerja baik, memenuhi target"
PR00536,E0110,2024-S1,3.73,Stabil dan dapat diandalkan
PR00537,E0110,2024-S2,3.38,"Kinerja cukup, ada ruang perbaikan"
PR00538,E0110,2025-S1,3.91,"Kinerja baik, memenuhi target"
PR00539,E0110,2025-S2,3.64,Perlu sedikit peningkatan di komunikasi tim
PR00540,E0110,2026-S1,3.37,"Kinerja cukup, ada ruang perbaikan"
PR00541,E0111,2023-S2,3.93,Stabil dan dapat diandalkan
PR00542,E0111,2024-S1,3.85,Stabil dan dapat diandalkan
PR00543,E0111,2024-S2,4.05,Stabil dan dapat diandalkan
PR00544,E0111,2025-S1,4.14,Perlu sedikit peningkatan di komunikasi tim
PR00545,E0111,2025-S2,3.72,"Kinerja baik, memenuhi target"
PR00546,E0111,2026-S1,4.09,Stabil dan dapat diandalkan
PR00547,E0112,2023-S2,2.63,Beberapa target belum tercapai
PR00548,E0112,2024-S1,3.18,Beberapa target belum tercapai
PR00549,E0112,2024-S2,2.99,"Kinerja cukup, ada ruang perbaikan"
PR00550,E0112,2025-S1,2.64,Beberapa target belum tercapai
PR00551,E0112,2025-S2,3.15,"Kinerja cukup, ada ruang perbaikan"
PR00552,E0112,2026-S1,3.02,"Kinerja cukup, ada ruang perbaikan"
PR00553,E0113,2024-S1,3.18,Perlu peningkatan konsistensi
PR00554,E0113,2024-S2,3.18,Perlu peningkatan konsistensi
PR00555,E0113,2025-S1,3.13,"Kinerja cukup, ada ruang perbaikan"
PR00556,E0113,2025-S2,3.26,Perlu peningkatan konsistensi
PR00557,E0113,2026-S1,3.29,"Kinerja cukup, ada ruang perbaikan"
PR00558,E0114,2023-S2,3.61,"Kinerja baik, memenuhi target"
PR00559,E0114,2024-S1,3.88,"Kinerja baik, memenuhi target"
PR00560,E0114,2024-S2,3.76,"Kinerja baik, memenuhi target"
PR00561,E0114,2025-S1,3.97,Stabil dan dapat diandalkan
PR00562,E0114,2025-S2,3.6,"Kinerja baik, memenuhi target"
PR00563,E0114,2026-S1,3.82,"Kinerja baik, memenuhi target"
PR00564,E0115,2023-S2,3.48,Beberapa target belum tercapai
PR00565,E0115,2024-S1,3.75,Stabil dan dapat diandalkan
PR00566,E0115,2024-S2,3.74,Perlu sedikit peningkatan di komunikasi tim
PR00567,E0115,2025-S1,3.72,"Kinerja baik, memenuhi target"
PR00568,E0115,2025-S2,3.76,Stabil dan dapat diandalkan
PR00569,E0115,2026-S1,3.93,"Kinerja baik, memenuhi target"
PR00570,E0116,2023-S2,3.44,Beberapa target belum tercapai
PR00571,E0116,2024-S1,3.12,Perlu peningkatan konsistensi
PR00572,E0116,2024-S2,3.04,Beberapa target belum tercapai
PR00573,E0116,2025-S1,3.21,Beberapa target belum tercapai
PR00574,E0116,2025-S2,3.03,Beberapa target belum tercapai
PR00575,E0116,2026-S1,3.11,"Kinerja cukup, ada ruang perbaikan"
PR00576,E0117,2023-S2,2.59,Beberapa target belum tercapai
PR00577,E0117,2024-S1,2.72,Beberapa target belum tercapai
PR00578,E0117,2024-S2,2.61,Perlu peningkatan konsistensi
PR00579,E0117,2025-S1,2.8,Beberapa target belum tercapai
PR00580,E0117,2025-S2,2.9,Perlu peningkatan konsistensi
PR00581,E0117,2026-S1,2.68,Beberapa target belum tercapai
PR00582,E0118,2023-S2,3.2,Perlu peningkatan konsistensi
PR00583,E0118,2024-S1,2.91,Beberapa target belum tercapai
PR00584,E0118,2024-S2,3.02,Perlu peningkatan konsistensi
PR00585,E0118,2025-S1,2.95,Perlu peningkatan konsistensi
PR00586,E0118,2025-S2,3.08,Beberapa target belum tercapai
PR00587,E0118,2026-S1,3.1,"Kinerja cukup, ada ruang perbaikan"
PR00588,E0119,2023-S2,3.12,"Kinerja cukup, ada ruang perbaikan"
PR00589,E0119,2024-S1,3.01,Beberapa target belum tercapai
PR00590,E0119,2024-S2,3.19,"Kinerja cukup, ada ruang perbaikan"
PR00591,E0119,2025-S1,3.13,Beberapa target belum tercapai
PR00592,E0119,2025-S2,3.13,Beberapa target belum tercapai
PR00593,E0119,2026-S1,3.08,"Kinerja cukup, ada ruang perbaikan"
PR00594,E0120,2025-S1,3.67,Stabil dan dapat diandalkan
PR00595,E0120,2025-S2,3.51,"Kinerja baik, memenuhi target"
PR00596,E0120,2026-S1,3.17,Perlu peningkatan konsistensi
PR00597,E0121,2023-S2,2.9,"Kinerja cukup, ada ruang perbaikan"
PR00598,E0121,2024-S1,2.96,Perlu peningkatan konsistensi
PR00599,E0121,2024-S2,2.75,Beberapa target belum tercapai
PR00600,E0121,2025-S1,2.99,"Kinerja cukup, ada ruang perbaikan"
PR00601,E0121,2025-S2,2.87,Perlu peningkatan konsistensi
PR00602,E0121,2026-S1,2.93,Perlu peningkatan konsistensi
PR00603,E0122,2024-S1,2.41,Perlu evaluasi lebih lanjut
PR00604,E0122,2024-S2,1.91,Perlu evaluasi lebih lanjut
PR00605,E0122,2025-S1,2.64,"Kinerja cukup, ada ruang perbaikan"
PR00606,E0122,2025-S2,2.37,"Kinerja di bawah standar, perlu coaching intensif"
PR00607,E0122,2026-S1,2.25,Beberapa keluhan terkait kedisiplinan
PR00608,E0123,2023-S2,3.63,Perlu sedikit peningkatan di komunikasi tim
PR00609,E0123,2024-S1,3.68,Perlu sedikit peningkatan di komunikasi tim
PR00610,E0123,2024-S2,3.61,Perlu sedikit peningkatan di komunikasi tim
PR00611,E0123,2025-S1,3.24,Beberapa target belum tercapai
PR00612,E0123,2025-S2,3.53,Stabil dan dapat diandalkan
PR00613,E0123,2026-S1,3.64,"Kinerja baik, memenuhi target"
PR00614,E0124,2024-S1,4.22,"Kinerja baik, memenuhi target"
PR00615,E0124,2024-S2,4.41,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR00616,E0124,2025-S1,4.21,"Kinerja baik, memenuhi target"
PR00617,E0124,2025-S2,4.22,"Kinerja baik, memenuhi target"
PR00618,E0124,2026-S1,4.51,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR00619,E0125,2023-S2,4.16,Perlu sedikit peningkatan di komunikasi tim
PR00620,E0125,2024-S1,3.81,Perlu sedikit peningkatan di komunikasi tim
PR00621,E0125,2024-S2,4.33,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR00622,E0125,2025-S1,4.08,"Kinerja baik, memenuhi target"
PR00623,E0125,2025-S2,4.15,Stabil dan dapat diandalkan
PR00624,E0125,2026-S1,4.32,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR00625,E0126,2023-S2,3.43,Perlu peningkatan konsistensi
PR00626,E0126,2024-S1,3.6,Stabil dan dapat diandalkan
PR00627,E0126,2024-S2,3.4,Perlu peningkatan konsistensi
PR00628,E0126,2025-S1,4.01,Stabil dan dapat diandalkan
PR00629,E0126,2025-S2,3.61,Perlu sedikit peningkatan di komunikasi tim
PR00630,E0126,2026-S1,3.97,"Kinerja baik, memenuhi target"
PR00631,E0127,2023-S2,2.36,Beberapa keluhan terkait kedisiplinan
PR00632,E0127,2024-S1,2.54,Beberapa target belum tercapai
PR00633,E0127,2024-S2,2.43,Beberapa keluhan terkait kedisiplinan
PR00634,E0127,2025-S1,2.59,"Kinerja cukup, ada ruang perbaikan"
PR00635,E0127,2025-S2,2.43,Perlu evaluasi lebih lanjut
PR00636,E0127,2026-S1,2.72,"Kinerja cukup, ada ruang perbaikan"
PR00637,E0128,2023-S2,2.97,"Kinerja cukup, ada ruang perbaikan"
PR00638,E0128,2024-S1,3.04,Perlu peningkatan konsistensi
PR00639,E0128,2024-S2,3.1,Perlu peningkatan konsistensi
PR00640,E0128,2025-S1,3.09,Perlu peningkatan konsistensi
PR00641,E0128,2025-S2,2.98,"Kinerja cukup, ada ruang perbaikan"
PR00642,E0128,2026-S1,2.88,Perlu peningkatan konsistensi
PR00643,E0129,2023-S2,2.94,Beberapa target belum tercapai
PR00644,E0129,2024-S1,3.35,Perlu peningkatan konsistensi
PR00645,E0129,2024-S2,2.95,Beberapa target belum tercapai
PR00646,E0129,2025-S1,3.33,Beberapa target belum tercapai
PR00647,E0129,2025-S2,3.25,"Kinerja cukup, ada ruang perbaikan"
PR00648,E0129,2026-S1,3.25,Beberapa target belum tercapai
PR00649,E0130,2023-S2,3.12,Beberapa target belum tercapai
PR00650,E0130,2024-S1,3.15,Perlu peningkatan konsistensi
PR00651,E0130,2024-S2,3.35,Beberapa target belum tercapai
PR00652,E0130,2025-S1,2.96,"Kinerja cukup, ada ruang perbaikan"
PR00653,E0130,2025-S2,3.23,Beberapa target belum tercapai
PR00654,E0130,2026-S1,3.33,Beberapa target belum tercapai
PR00655,E0131,2023-S2,2.21,"Kinerja di bawah standar, perlu coaching intensif"
PR00656,E0131,2024-S1,2.19,Beberapa keluhan terkait kedisiplinan
PR00657,E0131,2024-S2,2.26,Perlu evaluasi lebih lanjut
PR00658,E0131,2025-S1,2.28,Beberapa keluhan terkait kedisiplinan
PR00659,E0131,2025-S2,2.29,Beberapa keluhan terkait kedisiplinan
PR00660,E0131,2026-S1,2.21,Beberapa keluhan terkait kedisiplinan
PR00661,E0132,2023-S2,3.15,Beberapa target belum tercapai
PR00662,E0132,2024-S1,3.14,Perlu peningkatan konsistensi
PR00663,E0132,2024-S2,3.0,Beberapa target belum tercapai
PR00664,E0132,2025-S1,3.27,"Kinerja cukup, ada ruang perbaikan"
PR00665,E0132,2025-S2,3.37,"Kinerja cukup, ada ruang perbaikan"
PR00666,E0132,2026-S1,3.21,Beberapa target belum tercapai
PR00667,E0133,2024-S1,3.46,Beberapa target belum tercapai
PR00668,E0133,2024-S2,3.49,"Kinerja cukup, ada ruang perbaikan"
PR00669,E0133,2025-S1,3.35,Beberapa target belum tercapai
PR00670,E0133,2025-S2,3.4,Perlu peningkatan konsistensi
PR00671,E0133,2026-S1,4.14,"Kinerja baik, memenuhi target"
PR00672,E0134,2023-S2,3.79,Perlu sedikit peningkatan di komunikasi tim
PR00673,E0134,2024-S1,3.74,Stabil dan dapat diandalkan
PR00674,E0134,2024-S2,3.97,"Kinerja baik, memenuhi target"
PR00675,E0134,2025-S1,3.4,Beberapa target belum tercapai
PR00676,E0134,2025-S2,3.56,"Kinerja baik, memenuhi target"
PR00677,E0134,2026-S1,3.68,Stabil dan dapat diandalkan
PR00678,E0135,2023-S2,3.22,Beberapa target belum tercapai
PR00679,E0135,2024-S1,3.3,Perlu peningkatan konsistensi
PR00680,E0135,2024-S2,3.3,Perlu peningkatan konsistensi
PR00681,E0135,2025-S1,3.58,Stabil dan dapat diandalkan
PR00682,E0135,2025-S2,3.21,"Kinerja cukup, ada ruang perbaikan"
PR00683,E0135,2026-S1,3.54,Stabil dan dapat diandalkan
PR00684,E0136,2023-S2,4.15,Perlu sedikit peningkatan di komunikasi tim
PR00685,E0136,2024-S1,4.12,Perlu sedikit peningkatan di komunikasi tim
PR00686,E0136,2024-S2,4.04,Perlu sedikit peningkatan di komunikasi tim
PR00687,E0136,2025-S1,4.09,Perlu sedikit peningkatan di komunikasi tim
PR00688,E0136,2025-S2,4.01,Stabil dan dapat diandalkan
PR00689,E0136,2026-S1,3.68,"Kinerja baik, memenuhi target"
PR00690,E0137,2023-S2,4.05,Perlu sedikit peningkatan di komunikasi tim
PR00691,E0137,2024-S1,3.92,Stabil dan dapat diandalkan
PR00692,E0137,2024-S2,4.23,"Kinerja baik, memenuhi target"
PR00693,E0137,2025-S1,4.18,Perlu sedikit peningkatan di komunikasi tim
PR00694,E0137,2025-S2,3.92,Perlu sedikit peningkatan di komunikasi tim
PR00695,E0137,2026-S1,4.07,Perlu sedikit peningkatan di komunikasi tim
PR00696,E0138,2025-S2,4.41,"Sangat diandalkan tim, guest feedback positif"
PR00697,E0138,2026-S1,4.17,Perlu sedikit peningkatan di komunikasi tim
PR00698,E0139,2023-S2,3.04,Perlu peningkatan konsistensi
PR00699,E0139,2024-S1,3.36,Beberapa target belum tercapai
PR00700,E0139,2024-S2,3.13,Perlu peningkatan konsistensi
PR00701,E0139,2025-S1,3.0,"Kinerja cukup, ada ruang perbaikan"
PR00702,E0139,2025-S2,3.24,Perlu peningkatan konsistensi
PR00703,E0139,2026-S1,3.07,Perlu peningkatan konsistensi
PR00704,E0141,2023-S2,3.89,"Kinerja baik, memenuhi target"
PR00705,E0141,2024-S1,3.9,Stabil dan dapat diandalkan
PR00706,E0141,2024-S2,4.03,Perlu sedikit peningkatan di komunikasi tim
PR00707,E0141,2025-S1,4.0,Stabil dan dapat diandalkan
PR00708,E0141,2025-S2,3.74,"Kinerja baik, memenuhi target"
PR00709,E0141,2026-S1,3.84,"Kinerja baik, memenuhi target"
PR00710,E0142,2023-S2,4.35,"Sangat diandalkan tim, guest feedback positif"
PR00711,E0142,2024-S1,4.11,"Kinerja baik, memenuhi target"
PR00712,E0142,2024-S2,3.98,Stabil dan dapat diandalkan
PR00713,E0142,2025-S1,4.01,"Kinerja baik, memenuhi target"
PR00714,E0142,2025-S2,4.04,Perlu sedikit peningkatan di komunikasi tim
PR00715,E0142,2026-S1,4.0,"Kinerja baik, memenuhi target"
PR00716,E0143,2023-S2,3.22,Perlu peningkatan konsistensi
PR00717,E0143,2024-S1,3.22,"Kinerja cukup, ada ruang perbaikan"
PR00718,E0143,2024-S2,3.18,Beberapa target belum tercapai
