waste_id,outlet_id,date,ingredient_id,quantity_wasted,reason
WS0000463,OUT006,2026-06-20,ING011,0.131,expired
WS0000464,OUT003,2026-03-30,ING003,0.05,overproduction
WS0000465,OUT004,2026-06-30,ING022,0.077,spillage
WS0000466,OUT002,2024-11-08,ING019,0.204,expired
WS0000467,OUT012,2026-06-11,ING013,0.072,expired
WS0000468,OUT007,2023-09-26,ING024,0.164,expired
WS0000469,OUT009,2023-07-29,ING014,0.089,spillage
WS0000470,OUT013,2026-03-08,ING007,0.011,spillage
WS0000471,OUT015,2025-11-25,ING024,0.106,overproduction
WS0000472,OUT015,2023-10-06,ING014,0.043,spillage
WS0000473,OUT001,2023-08-29,ING003,0.463,spillage
WS0000474,OUT014,2024-04-12,ING010,0.009,overproduction
WS0000475,OUT014,2024-07-30,ING009,0.015,expired
WS0000476,OUT001,2024-09-27,ING026,0.032,overproduction
WS0000477,OUT015,2025-05-14,ING002,0.018,overproduction
WS0000478,OUT009,2024-10-20,ING017,0.001,overproduction
WS0000479,OUT009,2025-03-25,ING015,0.006,overproduction
WS0000480,OUT003,2026-06-15,ING013,0.026,overproduction
WS0000481,OUT004,2024-06-26,ING006,0.011,spillage
WS0000482,OUT003,2025-03-02,ING009,0.022,spillage
WS0000483,OUT002,2024-10-31,ING017,0.008,overproduction
WS0000484,OUT013,2023-09-01,ING022,0.245,spillage
WS0000485,OUT012,2024-07-08,ING007,0.085,expired
WS0000486,OUT005,2025-06-22,ING004,0.102,expired
WS0000487,OUT013,2025-09-04,ING014,0.017,expired
WS0000488,OUT005,2025-12-18,ING020,0.07,overproduction
WS0000489,OUT013,2024-03-04,ING013,0.037,overproduction
WS0000490,OUT016,2025-04-16,ING024,0.055,overproduction
WS0000491,OUT017,2024-11-15,ING027,0.005,expired
WS0000492,OUT002,2025-01-19,ING029,0.005,overproduction
WS0000493,OUT008,2024-12-31,ING025,0.051,overproduction
WS0000494,OUT007,2024-07-27,ING020,0.029,overproduction
WS0000495,OUT004,2025-01-24,ING008,0.005,spillage
WS0000496,OUT002,2023-11-05,ING007,0.004,overproduction
WS0000497,OUT004,2025-01-23,ING003,0.088,spillage
WS0000498,OUT004,2025-06-22,ING010,0.043,overproduction
WS0000499,OUT006,2024-09-12,ING006,0.002,expired
WS0000500,OUT008,2024-07-22,ING012,0.009,spillage
WS0000501,OUT012,2023-11-18,ING001,0.144,spillage
WS0000502,OUT004,2024-01-27,ING012,0.017,expired
WS0000503,OUT009,2026-06-02,ING029,0.007,overproduction
WS0000504,OUT006,2025-02-24,ING019,0.057,overproduction
WS0000505,OUT013,2026-04-06,ING006,0.009,overproduction
WS0000506,OUT004,2025-09-16,ING018,0.012,overproduction
WS0000507,OUT014,2026-04-07,ING016,0.005,overproduction
WS0000508,OUT003,2025-05-22,ING002,0.022,expired
WS0000509,OUT005,2026-03-20,ING005,0.187,expired
WS0000510,OUT006,2024-12-11,ING028,0.139,spillage
WS0000511,OUT016,2024-03-19,ING027,0.18,expired
WS0000512,OUT009,2024-11-06,ING016,0.019,overproduction
WS0000513,OUT011,2025-07-06,ING003,0.055,spillage
WS0000514,OUT007,2026-02-03,ING007,0.01,overproduction
WS0000515,OUT012,2026-06-19,ING024,0.421,overproduction
WS0000516,OUT010,2023-09-29,ING006,0.002,overproduction
WS0000517,OUT010,2026-03-25,ING023,0.037,expired
WS0000518,OUT012,2024-02-16,ING016,0.012,expired
WS0000519,OUT015,2024-01-16,ING028,0.037,overproduction
WS0000520,OUT002,2026-05-28,ING015,0.014,overproduction
WS0000521,OUT004,2024-01-14,ING003,0.052,overproduction
WS0000522,OUT006,2025-09-14,ING018,0.067,overproduction
WS0000523,OUT002,2024-07-02,ING021,0.006,expired
WS0000524,OUT017,2023-07-13,ING016,0.008,expired
WS0000525,OUT015,2024-09-09,ING030,0.014,spillage
WS0000526,OUT014,2023-10-23,ING018,0.007,spillage
WS0000527,OUT002,2025-12-23,ING030,0.002,expired
WS0000528,OUT015,2026-04-13,ING005,0.018,overproduction
WS0000529,OUT008,2024-10-02,ING003,0.032,overproduction
WS0000530,OUT004,2024-08-09,ING001,0.071,overproduction
WS0000531,OUT010,2026-06-16,ING030,0.001,expired
WS0000532,OUT014,2025-04-03,ING018,0.003,overproduction
WS0000533,OUT009,2023-11-07,ING029,0.024,overproduction
WS0000534,OUT006,2023-07-23,ING006,0.01,overproduction
WS0000535,OUT017,2024-07-28,ING028,0.004,spillage
WS0000536,OUT015,2025-07-16,ING008,0.013,overproduction
WS0000537,OUT015,2024-03-02,ING021,0.007,expired
WS0000538,OUT011,2026-05-04,ING024,0.025,overproduction
WS0000539,OUT009,2024-01-08,ING015,0.006,overproduction
WS0000540,OUT003,2024-12-28,ING010,0.02,overproduction
WS0000541,OUT016,2024-07-13,ING030,0.002,expired
WS0000542,OUT002,2024-12-18,ING016,0.01,overproduction
WS0000543,OUT013,2026-04-17,ING023,0.25,overproduction
WS0000544,OUT006,2025-08-04,ING019,0.212,overproduction
WS0000545,OUT015,2025-01-28,ING014,0.023,overproduction
WS0000546,OUT017,2025-11-04,ING003,0.058,overproduction
WS0000547,OUT017,2024-05-14,ING022,0.037,overproduction
WS0000548,OUT008,2025-05-10,ING005,0.021,overproduction
WS0000549,OUT013,2023-11-14,ING013,0.036,spillage
WS0000550,OUT001,2024-07-04,ING005,0.138,overproduction
WS0000551,OUT010,2024-03-02,ING024,0.117,overproduction
WS0000552,OUT017,2024-03-07,ING019,0.099,spillage
WS0000553,OUT005,2023-08-23,ING007,0.051,overproduction
WS0000554,OUT008,2025-02-17,ING015,0.005,expired
WS0000555,OUT013,2023-10-09,ING021,0.003,overproduction
WS0000556,OUT015,2026-04-10,ING028,0.035,spillage
WS0000557,OUT011,2023-08-14,ING024,0.02,expired
WS0000558,OUT009,2023-08-25,ING020,0.039,spillage
WS0000559,OUT002,2026-03-12,ING027,0.3,overproduction
WS0000560,OUT005,2025-05-12,ING007,0.046,overproduction
WS0000561,OUT012,2025-01-16,ING029,0.026,overproduction
WS0000562,OUT011,2025-07-05,ING012,0.002,overproduction
WS0000563,OUT014,2025-07-21,ING016,0.002,overproduction
WS0000564,OUT003,2023-11-02,ING024,0.033,expired
WS0000565,OUT011,2025-08-11,ING013,0.009,overproduction
WS0000566,OUT007,2023-11-30,ING019,0.051,expired
WS0000567,OUT009,2024-12-20,ING011,0.078,overproduction
WS0000568,OUT016,2023-08-04,ING019,0.02,spillage
WS0000569,OUT009,2025-01-18,ING027,0.272,expired
WS0000570,OUT006,2023-11-26,ING011,0.044,overproduction
WS0000571,OUT016,2024-11-24,ING014,0.002,overproduction
WS0000572,OUT008,2024-02-19,ING003,0.017,expired
WS0000573,OUT007,2026-01-08,ING028,0.219,overproduction
WS0000574,OUT014,2026-01-06,ING016,0.009,spillage
WS0000575,OUT012,2025-12-18,ING026,0.06,overproduction
WS0000576,OUT007,2025-08-08,ING012,0.063,expired
WS0000577,OUT010,2024-04-08,ING015,0.002,overproduction
WS0000578,OUT008,2023-08-16,ING013,0.022,overproduction
WS0000579,OUT007,2023-09-17,ING017,0.006,overproduction
WS0000580,OUT008,2024-01-23,ING002,0.018,overproduction
WS0000581,OUT004,2024-12-10,ING028,0.009,expired
WS0000582,OUT005,2025-08-22,ING012,0.061,overproduction
WS0000583,OUT007,2026-01-27,ING010,0.059,spillage
WS0000584,OUT016,2026-05-31,ING012,0.011,spillage
WS0000585,OUT004,2024-04-18,ING014,0.002,overproduction
WS0000586,OUT002,2026-02-09,ING014,0.015,overproduction
WS0000587,OUT013,2026-03-01,ING002,0.025,expired
WS0000588,OUT011,2023-07-21,ING020,0.002,overproduction
WS0000589,OUT009,2025-04-12,ING030,0.018,overproduction
WS0000590,OUT007,2024-08-01,ING009,0.043,expired
WS0000591,OUT015,2023-12-20,ING022,0.033,spillage
WS0000592,OUT011,2025-08-10,ING012,0.009,expired
WS0000593,OUT009,2025-02-07,ING029,0.025,overproduction
WS0000594,OUT014,2025-05-15,ING018,0.011,spillage
WS0000595,OUT006,2025-07-12,ING007,0.019,expired
WS0000596,OUT010,2026-03-29,ING025,0.027,overproduction
WS0000597,OUT016,2025-08-16,ING010,0.012,spillage
WS0000598,OUT005,2024-10-25,ING010,0.075,spillage
WS0000599,OUT004,2026-05-22,ING018,0.011,expired
WS0000600,OUT017,2024-10-18,ING029,0.003,expired
WS0000601,OUT002,2023-12-01,ING012,0.022,overproduction
WS0000602,OUT012,2024-01-15,ING024,0.1,spillage
WS0000603,OUT010,2023-08-09,ING025,0.058,overproduction
WS0000604,OUT014,2024-09-02,ING007,0.009,overproduction
WS0000605,OUT014,2024-12-10,ING003,0.024,overproduction
WS0000606,OUT003,2026-01-31,ING025,0.172,overproduction
WS0000607,OUT003,2024-02-25,ING028,0.027,overproduction
WS0000608,OUT001,2025-06-27,ING029,0.042,overproduction
WS0000609,OUT009,2025-08-15,ING011,0.067,overproduction
WS0000610,OUT017,2024-08-24,ING021,0.002,overproduction
WS0000611,OUT009,2026-04-13,ING001,0.039,expired
WS0000612,OUT006,2024-01-11,ING015,0.016,overproduction
WS0000613,OUT003,2025-06-03,ING018,0.054,overproduction
WS0000614,OUT004,2024-10-01,ING016,0.004,spillage
WS0000615,OUT005,2024-04-28,ING024,0.27,overproduction
WS0000616,OUT009,2024-02-20,ING020,0.033,expired
WS0000617,OUT010,2025-09-23,ING019,0.036,expired
WS0000618,OUT017,2024-06-15,ING006,0.011,overproduction
WS0000619,OUT005,2026-05-01,ING019,0.061,expired
WS0000620,OUT002,2024-12-05,ING013,0.05,spillage
WS0000621,OUT011,2026-01-21,ING012,0.002,expired
WS0000622,OUT015,2026-05-24,ING028,0.023,overproduction
WS0000623,OUT009,2024-01-17,ING027,0.042,overproduction
WS0000624,OUT006,2024-03-04,ING012,0.052,expired
WS0000625,OUT013,2026-01-12,ING026,0.041,overproduction
WS0000626,OUT012,2024-11-13,ING019,0.028,spillage
WS0000627,OUT008,2024-07-28,ING015,0.006,overproduction
WS0000628,OUT015,2024-02-23,ING001,0.167,overproduction
WS0000629,OUT010,2023-12-08,ING025,0.028,expired
WS0000630,OUT010,2025-09-28,ING027,0.07,overproduction
WS0000631,OUT006,2025-07-11,ING011,0.101,overproduction
WS0000632,OUT012,2025-01-11,ING006,0.111,overproduction
WS0000633,OUT010,2024-11-17,ING015,0.004,expired
WS0000634,OUT009,2025-02-08,ING016,0.015,spillage
WS0000635,OUT005,2026-06-21,ING003,0.696,expired
WS0000636,OUT013,2025-05-02,ING029,0.009,overproduction
WS0000637,OUT011,2025-05-11,ING011,0.001,overproduction
WS0000638,OUT012,2024-05-16,ING027,0.114,overproduction
WS0000639,OUT014,2026-01-26,ING014,0.005,overproduction
WS0000640,OUT007,2025-04-19,ING002,0.095,overproduction
WS0000641,OUT015,2024-03-17,ING017,0.001,expired
WS0000642,OUT010,2025-06-08,ING011,0.003,overproduction
WS0000643,OUT007,2025-09-03,ING002,0.025,spillage
WS0000644,OUT004,2024-03-16,ING010,0.003,spillage
WS0000645,OUT004,2026-04-02,ING008,0.001,overproduction
WS0000646,OUT008,2025-05-22,ING014,0.002,overproduction
WS0000647,OUT001,2025-12-16,ING009,0.131,expired
WS0000648,OUT005,2025-12-25,ING008,0.024,expired
WS0000649,OUT012,2024-06-28,ING005,0.122,overproduction
WS0000650,OUT006,2025-02-16,ING012,0.052,overproduction
WS0000651,OUT002,2026-03-25,ING027,0.351,overproduction
WS0000652,OUT002,2023-12-01,ING019,0.146,expired
WS0000653,OUT005,2023-07-25,ING003,0.319,overproduction
WS0000654,OUT006,2025-02-16,ING011,0.047,expired
WS0000655,OUT008,2024-03-15,ING015,0.003,expired
WS0000656,OUT010,2024-07-28,ING003,0.056,overproduction
WS0000657,OUT013,2025-01-06,ING023,0.102,expired
WS0000658,OUT008,2024-10-22,ING028,0.005,expired
WS0000659,OUT006,2026-02-06,ING014,0.056,overproduction
WS0000660,OUT004,2026-01-13,ING007,0.029,overproduction
WS0000661,OUT008,2024-04-12,ING028,0.01,spillage
WS0000662,OUT004,2023-10-07,ING002,0.009,spillage
WS0000663,OUT015,2023-09-10,ING020,0.014,spillage
WS0000664,OUT009,2026-01-23,ING011,0.134,overproduction
WS0000665,OUT016,2026-01-20,ING022,0.057,overproduction
WS0000666,OUT007,2025-08-20,ING030,0.005,spillage
WS0000667,OUT011,2025-12-01,ING002,0.028,expired
WS0000668,OUT007,2025-11-12,ING019,0.335,spillage
WS0000669,OUT004,2025-05-26,ING018,0.009,overproduction
WS0000670,OUT006,2026-06-19,ING006,0.004,overproduction
WS0000671,OUT010,2024-02-21,ING015,0.018,expired
WS0000672,OUT002,2024-11-03,ING022,0.195,overproduction
WS0000673,OUT005,2025-12-01,ING002,0.176,overproduction
WS0000674,OUT010,2025-01-24,ING002,0.017,expired
WS0000675,OUT009,2024-12-19,ING009,0.096,overproduction
WS0000676,OUT012,2024-10-13,ING028,0.042,expired
WS0000677,OUT015,2023-12-20,ING011,0.085,overproduction
WS0000678,OUT007,2026-06-18,ING009,0.049,overproduction
WS0000679,OUT003,2026-06-06,ING026,0.116,expired
WS0000680,OUT009,2024-07-07,ING012,0.02,overproduction
WS0000681,OUT008,2025-06-29,ING014,0.005,expired
WS0000682,OUT012,2023-11-18,ING011,0.209,expired
WS0000683,OUT016,2026-02-15,ING018,0.002,spillage
WS0000684,OUT015,2024-03-31,ING012,0.016,expired
WS0000685,OUT003,2024-07-04,ING015,0.011,expired
WS0000686,OUT008,2024-11-26,ING025,0.033,spillage
WS0000687,OUT015,2026-05-09,ING006,0.046,overproduction
WS0000688,OUT004,2024-04-23,ING014,0.01,expired
WS0000689,OUT015,2024-12-11,ING022,0.04,overproduction
WS0000690,OUT005,2025-03-30,ING010,0.033,spillage
WS0000691,OUT014,2024-08-04,ING012,0.003,overproduction
WS0000692,OUT012,2025-06-21,ING022,0.091,expired
WS0000693,OUT009,2024-12-16,ING017,0.005,overproduction
WS0000694,OUT007,2024-08-16,ING014,0.08,expired
WS0000695,OUT003,2023-07-12,ING015,0.007,overproduction
WS0000696,OUT011,2023-11-29,ING018,0.023,expired
WS0000697,OUT007,2026-01-12,ING028,0.116,spillage
WS0000698,OUT012,2023-09-06,ING003,0.403,expired
WS0000699,OUT001,2023-08-22,ING012,0.074,expired
WS0000700,OUT006,2024-11-07,ING011,0.114,overproduction
WS0000701,OUT005,2025-12-10,ING003,0.652,spillage
WS0000702,OUT003,2024-03-31,ING022,0.22,expired
WS0000703,OUT003,2024-06-07,ING003,0.378,overproduction
WS0000704,OUT005,2026-03-07,ING012,0.112,expired
WS0000705,OUT007,2023-10-08,ING018,0.079,expired
WS0000706,OUT009,2025-01-09,ING026,0.036,overproduction
WS0000707,OUT006,2024-06-12,ING006,0.003,overproduction
WS0000708,OUT016,2024-06-12,ING027,0.093,overproduction
WS0000709,OUT006,2024-11-01,ING020,0.034,overproduction
WS0000710,OUT003,2025-06-07,ING007,0.008,overproduction
WS0000711,OUT010,2026-03-18,ING022,0.045,overproduction
WS0000712,OUT005,2026-05-21,ING005,0.089,overproduction
WS0000713,OUT004,2024-08-01,ING013,0.021,expired
WS0000714,OUT002,2023-09-24,ING016,0.006,overproduction
WS0000715,OUT010,2025-04-12,ING011,0.007,spillage
WS0000716,OUT012,2024-02-24,ING027,0.065,overproduction
WS0000717,OUT016,2024-01-19,ING027,0.121,overproduction
WS0000718,OUT015,2024-09-05,ING002,0.033,spillage
WS0000719,OUT006,2025-03-29,ING026,0.098,expired
WS0000720,OUT012,2025-09-17,ING018,0.129,spillage
WS0000721,OUT017,2024-06-08,ING007,0.006,overproduction
WS0000722,OUT004,2024-06-05,ING030,0.008,overproduction
WS0000723,OUT001,2024-11-19,ING029,0.031,expired
WS0000724,OUT008,2024-06-20,ING021,0.011,overproduction
WS0000725,OUT005,2024-10-27,ING028,0.088,overproduction
WS0000726,OUT007,2023-08-19,ING029,0.017,overproduction
WS0000727,OUT008,2024-01-01,ING017,0.002,overproduction
WS0000728,OUT015,2024-09-08,ING009,0.037,expired
WS0000729,OUT005,2023-12-23,ING008,0.049,overproduction
WS0000730,OUT001,2024-01-24,ING022,0.13,overproduction
WS0000731,OUT002,2024-05-10,ING030,0.002,overproduction
WS0000732,OUT014,2024-01-09,ING022,0.034,overproduction
WS0000733,OUT002,2024-01-05,ING027,1.209,overproduction
WS0000734,OUT014,2024-11-09,ING009,0.017,expired
WS0000735,OUT014,2024-11-10,ING014,0.004,expired
WS0000736,OUT006,2024-06-22,ING024,0.426,expired
WS0000737,OUT015,2025-12-06,ING020,0.058,spillage
WS0000738,OUT012,2024-02-22,ING027,0.029,expired
WS0000739,OUT006,2026-02-01,ING021,0.002,expired
WS0000740,OUT010,2026-05-15,ING007,0.006,spillage
WS0000741,OUT015,2024-03-02,ING015,0.014,expired
WS0000742,OUT013,2024-03-14,ING027,0.27,overproduction
WS0000743,OUT012,2023-11-24,ING012,0.029,overproduction
WS0000744,OUT012,2024-10-31,ING005,0.005,expired
WS0000745,OUT008,2025-01-22,ING030,0.007,overproduction
WS0000746,OUT002,2024-04-18,ING030,0.003,overproduction
WS0000747,OUT004,2025-01-03,ING009,0.017,spillage
WS0000748,OUT003,2024-12-15,ING024,0.236,overproduction
WS0000749,OUT006,2025-07-22,ING002,0.076,expired
WS0000750,OUT016,2023-12-04,ING011,0.009,overproduction
WS0000751,OUT008,2025-03-10,ING022,0.037,expired
WS0000752,OUT014,2024-01-27,ING001,0.051,overproduction
WS0000753,OUT009,2026-01-09,ING020,0.034,expired
WS0000754,OUT002,2025-10-22,ING019,0.136,expired
WS0000755,OUT013,2025-04-22,ING022,0.102,overproduction
WS0000756,OUT014,2026-04-09,ING027,0.179,expired
WS0000757,OUT009,2026-03-08,ING002,0.076,overproduction
WS0000758,OUT004,2023-08-13,ING016,0.005,overproduction
WS0000759,OUT008,2024-12-17,ING001,0.015,expired
WS0000760,OUT014,2024-03-24,ING014,0.01,expired
WS0000761,OUT015,2024-06-03,ING010,0.018,overproduction
WS0000762,OUT006,2026-03-17,ING022,0.43,overproduction
WS0000763,OUT001,2026-06-11,ING008,0.019,expired
WS0000764,OUT009,2024-11-21,ING030,0.019,overproduction
WS0000765,OUT008,2024-09-19,ING014,0.006,spillage
WS0000766,OUT015,2026-03-17,ING016,0.023,overproduction
WS0000767,OUT007,2025-03-07,ING011,0.216,spillage
WS0000768,OUT012,2024-10-05,ING030,0.013,spillage
WS0000769,OUT013,2025-06-20,ING020,0.011,expired
WS0000770,OUT009,2024-03-16,ING001,0.228,expired
WS0000771,OUT012,2024-01-27,ING017,0.001,overproduction
WS0000772,OUT016,2023-07-08,ING024,0.075,overproduction
WS0000773,OUT011,2024-01-19,ING009,0.011,spillage
WS0000774,OUT001,2024-06-05,ING012,0.083,overproduction
WS0000775,OUT015,2024-03-18,ING020,0.015,overproduction
WS0000776,OUT009,2023-07-31,ING008,0.012,expired
WS0000777,OUT004,2024-07-05,ING007,0.002,overproduction
WS0000778,OUT004,2024-07-24,ING006,0.01,expired
WS0000779,OUT004,2024-01-25,ING013,0.032,overproduction
WS0000780,OUT004,2024-07-31,ING030,0.007,expired
WS0000781,OUT005,2025-01-24,ING015,0.04,spillage
WS0000782,OUT010,2026-03-12,ING002,0.017,spillage
WS0000783,OUT014,2025-02-02,ING029,0.006,expired
WS0000784,OUT005,2026-06-11,ING004,0.066,expired
WS0000785,OUT014,2024-12-31,ING006,0.003,expired
WS0000786,OUT015,2023-09-29,ING013,0.047,spillage
WS0000787,OUT014,2026-04-17,ING028,0.006,overproduction
WS0000788,OUT014,2026-05-05,ING005,0.007,overproduction
WS0000789,OUT008,2025-07-10,ING001,0.025,overproduction
WS0000790,OUT014,2025-10-10,ING020,0.002,overproduction
WS0000791,OUT012,2024-12-18,ING019,0.092,spillage
WS0000792,OUT008,2025-08-09,ING010,0.015,spillage
WS0000793,OUT008,2024-04-04,ING008,0.001,overproduction
WS0000794,OUT009,2025-06-10,ING005,0.045,spillage
WS0000795,OUT005,2025-08-28,ING004,0.336,expired
WS0000796,OUT001,2023-11-17,ING017,0.004,expired
WS0000797,OUT012,2025-01-06,ING017,0.002,spillage
WS0000798,OUT012,2026-06-16,ING004,0.091,overproduction
WS0000799,OUT012,2024-01-06,ING024,0.236,spillage
WS0000800,OUT009,2023-07-23,ING001,0.239,overproduction
WS0000801,OUT003,2024-05-28,ING027,0.467,overproduction
WS0000802,OUT013,2025-12-25,ING009,0.01,spillage
WS0000803,OUT013,2023-07-17,ING002,0.027,expired
WS0000804,OUT010,2026-01-20,ING018,0.013,expired
WS0000805,OUT004,2026-04-07,ING025,0.068,spillage
WS0000806,OUT015,2025-03-21,ING005,0.116,spillage
WS0000807,OUT001,2023-10-11,ING019,0.023,overproduction
WS0000808,OUT001,2023-07-25,ING012,0.051,overproduction
WS0000809,OUT009,2024-12-13,ING013,0.101,spillage
WS0000810,OUT010,2024-09-23,ING002,0.012,overproduction
WS0000811,OUT015,2024-05-05,ING027,0.139,overproduction
WS0000812,OUT005,2026-02-08,ING024,0.15,spillage
WS0000813,OUT003,2025-01-17,ING022,0.155,overproduction
WS0000814,OUT009,2025-07-03,ING004,0.139,spillage
WS0000815,OUT012,2024-02-20,ING027,0.014,spillage
WS0000816,OUT009,2025-06-05,ING012,0.071,overproduction
WS0000817,OUT014,2026-04-16,ING010,0.003,overproduction
WS0000818,OUT014,2026-04-26,ING030,0.002,expired
WS0000819,OUT003,2024-01-16,ING003,0.058,spillage
WS0000820,OUT006,2025-03-26,ING012,0.033,expired
WS0000821,OUT006,2023-11-08,ING006,0.004,overproduction
WS0000822,OUT013,2025-07-25,ING021,0.003,overproduction
WS0000823,OUT010,2026-03-28,ING013,0.007,overproduction
WS0000824,OUT011,2024-06-02,ING010,0.002,overproduction
WS0000825,OUT006,2024-04-26,ING029,0.061,overproduction
WS0000826,OUT015,2026-05-16,ING012,0.084,spillage
WS0000827,OUT009,2026-06-13,ING010,0.05,overproduction
WS0000828,OUT007,2024-01-11,ING030,0.002,overproduction
WS0000829,OUT003,2024-08-17,ING007,0.004,expired
WS0000830,OUT004,2024-06-07,ING007,0.02,expired
WS0000831,OUT005,2026-05-08,ING010,0.043,overproduction
WS0000832,OUT009,2025-10-10,ING006,0.082,expired
WS0000833,OUT013,2025-06-12,ING015,0.008,spillage
WS0000834,OUT012,2026-06-08,ING010,0.044,spillage
WS0000835,OUT015,2023-11-02,ING026,0.024,expired
WS0000836,OUT011,2024-05-01,ING014,0.006,spillage
WS0000837,OUT006,2023-09-17,ING017,0.003,spillage
WS0000838,OUT009,2026-02-13,ING012,0.018,spillage
WS0000839,OUT008,2023-07-04,ING008,0.004,expired
WS0000840,OUT010,2025-08-02,ING015,0.008,overproduction
WS0000841,OUT007,2025-08-20,ING002,0.051,spillage
WS0000842,OUT008,2024-11-06,ING019,0.048,expired
WS0000843,OUT009,2025-02-03,ING007,0.027,overproduction
WS0000844,OUT003,2024-08-08,ING002,0.005,spillage
WS0000845,OUT009,2023-07-16,ING018,0.174,overproduction
WS0000846,OUT012,2026-03-01,ING027,0.014,overproduction
WS0000847,OUT013,2025-08-23,ING025,0.992,expired
WS0000848,OUT016,2023-12-05,ING009,0.006,expired
WS0000849,OUT015,2024-06-21,ING012,0.061,spillage
WS0000850,OUT013,2023-12-17,ING025,0.196,spillage
WS0000851,OUT010,2025-05-16,ING015,0.007,overproduction
WS0000852,OUT017,2023-12-23,ING010,0.007,overproduction
WS0000853,OUT011,2024-06-16,ING013,0.01,overproduction
WS0000854,OUT010,2026-01-13,ING022,0.029,overproduction
WS0000855,OUT004,2025-06-03,ING006,0.016,spillage
WS0000856,OUT010,2026-02-14,ING019,0.024,overproduction
WS0000857,OUT016,2025-04-22,ING011,0.008,overproduction
