payroll_id,employee_id,period,base_salary,service_charge,overtime_pay,thr,deduction,net_salary
PY000407,E0482,2023-07,3452000,2068000,268000,0,427000,5361000
PY000408,E0483,2023-07,3133000,2068000,175000,0,394000,4982000
PY000409,E0484,2023-07,3033000,2068000,159000,0,384000,4876000
PY000410,E0485,2023-07,3109000,2068000,150000,0,391000,4936000
PY000411,E0486,2023-07,3521000,2068000,205000,0,431000,5363000
PY000412,E0487,2023-07,4007000,2068000,176000,0,473000,5778000
PY000413,E0488,2023-07,3224000,2068000,196000,0,403000,5085000
PY000414,E0489,2023-07,18980000,4549000,1113000,0,1991000,22651000
PY000415,E0490,2023-07,3665000,2068000,168000,0,442000,5459000
PY000416,E0491,2023-07,3507000,2068000,188000,0,428000,5335000
PY000417,E0492,2023-07,3467000,2068000,215000,0,426000,5324000
PY000418,E0493,2023-07,3410000,2068000,231000,0,422000,5287000
PY000419,E0495,2023-07,3746000,2068000,126000,0,447000,5493000
PY000420,E0496,2023-07,4129000,2068000,144000,0,482000,5859000
PY000421,E0497,2023-07,3302000,2068000,209000,0,411000,5168000
PY000422,E0498,2023-07,3150000,2068000,210000,0,397000,5031000
PY000423,E0499,2023-07,3027000,2068000,108000,0,381000,4822000
PY000424,E0500,2023-07,5181000,2068000,623000,0,601000,7271000
PY000425,E0501,2023-07,4254000,2068000,678000,0,520000,6480000
PY000426,E0502,2023-07,4228000,2068000,209000,0,494000,6011000
PY000427,E0503,2023-07,3412000,2068000,249000,0,423000,5306000
PY000428,E0504,2023-07,4438000,2068000,377000,0,522000,6361000
PY000429,E0505,2023-07,11940000,4549000,160000,0,1310000,15339000
PY000430,E0506,2023-07,3740000,2068000,389000,0,459000,5738000
PY000431,E0507,2023-07,12634000,4549000,854000,0,1407000,16630000
PY000432,E0508,2023-07,4288000,2068000,176000,0,498000,6034000
PY000433,E0509,2023-07,3433000,2068000,104000,0,418000,5187000
PY000434,E0512,2023-07,3317000,2068000,109000,0,407000,5087000
PY000435,E0513,2023-07,8239000,4549000,812000,0,1010000,12590000
PY000436,E0514,2023-07,3083000,2068000,105000,0,386000,4870000
PY000437,E0515,2023-07,3376000,2068000,280000,0,421000,5303000
PY000438,E0516,2023-07,4872000,2068000,303000,0,557000,6686000
PY000439,E0518,2023-07,4801000,2068000,308000,0,551000,6626000
PY000440,E0520,2023-07,3761000,2068000,423000,0,463000,5789000
PY000441,E0521,2023-07,3010000,2068000,138000,0,381000,4835000
PY000442,E0522,2023-07,3226000,2068000,342000,0,411000,5225000
PY000443,E0523,2023-07,3387000,2068000,282000,0,422000,5315000
PY000444,E0524,2023-07,3033000,2068000,123000,0,383000,4841000
PY000445,E0525,2023-07,2816000,2068000,89000,0,361000,4612000
PY000446,E0527,2023-07,4066000,2068000,223000,0,480000,5877000
PY000447,E0528,2023-07,2866000,2068000,197000,0,371000,4760000
PY000448,E0529,2023-07,16161000,4549000,1234000,0,1744000,20200000
PY000449,E0530,2023-07,3643000,2068000,173000,0,440000,5444000
PY000450,E0532,2023-07,12190000,4549000,832000,0,1366000,16205000
PY000451,E0533,2023-07,8093000,4549000,475000,0,980000,12137000
PY000452,E0534,2023-07,3635000,2068000,33000,0,432000,5304000
PY000453,E0535,2023-07,13906000,4549000,440000,0,1501000,17394000
PY000454,E0536,2023-07,3879000,2068000,285000,0,467000,5765000
PY000455,E0537,2023-07,3174000,2068000,193000,0,399000,5036000
PY000456,E0538,2023-07,16462000,4549000,1401000,0,1779000,20633000
PY000457,E0539,2023-07,2734000,2068000,271000,0,363000,4710000
PY000458,E0540,2023-07,3695000,2068000,121000,0,442000,5442000
PY000459,E0541,2023-07,4497000,2068000,430000,0,530000,6465000
PY000460,E0542,2023-07,3743000,2068000,244000,0,452000,5603000
PY000461,E0543,2023-07,3758000,2068000,111000,0,447000,5490000
PY000462,E0544,2023-07,3635000,2068000,329000,0,447000,5585000
PY000463,E0546,2023-07,3540000,2068000,122000,0,428000,5302000
PY000464,E0547,2023-07,3484000,2068000,173000,0,426000,5299000
PY000465,E0549,2023-07,2840000,2068000,117000,0,365000,4660000
PY000466,E0550,2023-07,3898000,2068000,884000,0,498000,6352000
PY000467,E0551,2023-07,26636000,7157000,1324000,0,2821000,32296000
PY000468,E0552,2023-07,3397000,3253000,111000,0,474000,6287000
PY000469,E0553,2023-07,3430000,3253000,708000,0,507000,6884000
PY000470,E0554,2023-07,3378000,3253000,74000,0,470000,6235000
PY000471,E0555,2023-07,3616000,3253000,180000,0,497000,6552000
PY000472,E0557,2023-07,3899000,3253000,295000,0,528000,6919000
PY000473,E0558,2023-07,12166000,7157000,741000,0,1490000,18574000
PY000474,E0561,2023-07,4325000,3253000,314000,0,568000,7324000
PY000475,E0562,2023-07,3719000,3253000,178000,0,506000,6644000
PY000476,E0564,2023-07,3224000,3253000,217000,0,464000,6230000
PY000477,E0565,2023-07,3603000,3253000,142000,0,494000,6504000
PY000478,E0566,2023-07,3267000,3253000,309000,0,472000,6357000
PY000479,E0567,2023-07,4578000,3253000,1083000,0,629000,8285000
PY000480,E0568,2023-07,14794000,7157000,1767000,0,1778000,21940000
PY000481,E0569,2023-07,3598000,3253000,424000,0,508000,6767000
PY000482,E0570,2023-07,4280000,3253000,259000,0,561000,7231000
PY000483,E0571,2023-07,3651000,3253000,217000,0,502000,6619000
PY000484,E0572,2023-07,3730000,3253000,156000,0,506000,6633000
PY000485,E0573,2023-07,4104000,3253000,245000,0,544000,7058000
PY000486,E0574,2023-07,3938000,3253000,162000,0,525000,6828000
PY000487,E0575,2023-07,4239000,3253000,117000,0,550000,7059000
PY000488,E0576,2023-07,5847000,3253000,536000,0,716000,8920000
PY000489,E0577,2023-07,16731000,7157000,458000,0,1887000,22459000
PY000490,E0578,2023-07,5242000,3253000,323000,0,651000,8167000
PY000491,E0579,2023-07,3456000,3253000,304000,0,489000,6524000
PY000492,E0580,2023-07,13239000,7157000,1023000,0,1601000,19818000
PY000493,E0581,2023-07,3934000,3253000,403000,0,537000,7053000
PY000494,E0582,2023-07,4897000,3253000,178000,0,612000,7716000
PY000495,E0584,2023-07,4946000,3253000,104000,0,613000,7690000
PY000496,E0585,2023-07,18233000,7157000,832000,0,2040000,24182000
PY000497,E0586,2023-07,3900000,3253000,212000,0,524000,6841000
PY000498,E0587,2023-07,4662000,3253000,288000,0,597000,7606000
PY000499,E0589,2023-07,3737000,3253000,78000,0,503000,6565000
PY000500,E0591,2023-07,4519000,3253000,388000,0,589000,7571000
PY000501,E0592,2023-07,3658000,3253000,275000,0,506000,6680000
PY000502,E0593,2023-07,5048000,3253000,252000,0,630000,7923000
PY000503,E0594,2023-07,5818000,3253000,385000,0,706000,8750000
PY000504,E0595,2023-07,3688000,3253000,209000,0,505000,6645000
PY000505,E0596,2023-07,8498000,7157000,580000,0,1152000,15083000
PY000506,E0597,2023-07,4589000,3253000,447000,0,598000,7691000
PY000507,E0598,2023-07,3266000,3253000,969000,0,505000,6983000
PY000508,E0600,2023-07,13595000,7157000,363000,0,1600000,19515000
PY000509,E0601,2023-07,4132000,3253000,300000,0,550000,7135000
PY000510,E0602,2023-07,4157000,3253000,127000,0,543000,6994000
PY000511,E0603,2023-07,3769000,3253000,108000,0,507000,6623000
PY000512,E0605,2023-07,3546000,3253000,168000,0,490000,6477000
PY000513,E0606,2023-07,3434000,3253000,296000,0,487000,6496000
PY000514,E0607,2023-07,3519000,3253000,167000,0,488000,6451000
PY000515,E0608,2023-07,11741000,7157000,332000,0,1431000,17799000
PY000516,E0609,2023-07,3801000,3253000,114000,0,510000,6658000
PY000517,E0610,2023-07,4077000,3253000,457000,0,552000,7235000
PY000518,E0611,2023-07,13465000,7157000,1289000,0,1634000,20277000
PY000519,E0612,2023-07,3189000,3253000,64000,0,453000,6053000
PY000520,E0613,2023-07,3848000,3253000,192000,0,519000,6774000
PY000521,E0615,2023-07,3724000,3253000,186000,0,507000,6656000
PY000522,E0616,2023-07,3738000,3253000,402000,0,519000,6874000
PY000523,E0617,2023-07,18182000,7157000,1183000,0,2053000,24469000
PY000524,E0618,2023-07,3822000,3253000,207000,0,517000,6765000
PY000525,E0619,2023-07,3029000,3253000,283000,0,449000,6116000
PY000526,E0620,2023-07,21946000,7157000,1167000,0,2391000,27879000
PY000527,E0622,2023-07,3964000,3253000,367000,0,538000,7046000
PY000528,E0623,2023-07,3101000,3253000,289000,0,456000,6187000
PY000529,E0624,2023-07,3999000,3253000,141000,0,530000,6863000
PY000530,E0625,2023-07,13029000,7157000,732000,0,1567000,19351000
PY000531,E0626,2023-07,3287000,3253000,105000,0,464000,6181000
PY000532,E0629,2023-07,3707000,3253000,92000,0,501000,6551000
PY000533,E0630,2023-07,3481000,3253000,165000,0,484000,6415000
PY000534,E0631,2023-07,4010000,3253000,219000,0,534000,6948000
PY000535,E0632,2023-07,3219000,3253000,59000,0,455000,6076000
PY000536,E0633,2023-07,3640000,3253000,187000,0,500000,6580000
PY000537,E0635,2023-07,4224000,3253000,140000,0,550000,7067000
PY000538,E0636,2023-07,3893000,3253000,258000,0,526000,6878000
PY000539,E0638,2023-07,3428000,3253000,345000,0,488000,6538000
PY000540,E0639,2023-07,14975000,7157000,1088000,0,1760000,21460000
PY000541,E0640,2023-07,17286000,7157000,1491000,0,1988000,23946000
PY000542,E0641,2023-07,3002000,3253000,132000,0,439000,5948000
PY000543,E0642,2023-07,3643000,3253000,174000,0,499000,6571000
PY000544,E0644,2023-07,3951000,3253000,223000,0,529000,6898000
PY000545,E0645,2023-07,3769000,3253000,112000,0,507000,6627000
PY000546,E0646,2023-07,3512000,3253000,209000,0,489000,6485000
PY000547,E0647,2023-07,4274000,3253000,126000,0,554000,7099000
PY000548,E0648,2023-07,3989000,3253000,447000,0,544000,7145000
PY000549,E0649,2023-07,4362000,3253000,323000,0,571000,7367000
PY000550,E0650,2023-07,16631000,7157000,218000,0,1866000,22140000
PY000551,E0651,2023-07,35708000,10175000,3428000,0,3894000,45417000
PY000552,E0653,2023-07,4606000,4625000,374000,0,664000,8941000
PY000553,E0654,2023-07,4779000,4625000,578000,0,690000,9292000
PY000554,E0655,2023-07,4354000,4625000,778000,0,662000,9095000
PY000555,E0656,2023-07,4155000,4625000,273000,0,619000,8434000
PY000556,E0657,2023-07,15165000,10175000,907000,0,1919000,24328000
PY000557,E0659,2023-07,3285000,4625000,147000,0,534000,7523000
PY000558,E0660,2023-07,5317000,4625000,122000,0,716000,9348000
PY000559,E0661,2023-07,4058000,4625000,135000,0,603000,8215000
PY000560,E0662,2023-07,4455000,4625000,254000,0,645000,8689000
PY000561,E0663,2023-07,3408000,4625000,311000,0,554000,7790000
PY000562,E0664,2023-07,3987000,4625000,237000,0,602000,8247000
PY000563,E0665,2023-07,4667000,4625000,207000,0,662000,8837000
PY000564,E0666,2023-07,4193000,4625000,160000,0,617000,8361000
PY000565,E0667,2023-07,4560000,4625000,314000,0,657000,8842000
PY000566,E0668,2023-07,4376000,4625000,319000,0,641000,8679000
PY000567,E0669,2023-07,11878000,10175000,328000,0,1594000,20787000
PY000568,E0670,2023-07,3998000,4625000,238000,0,603000,8258000
PY000569,E0671,2023-07,3935000,4625000,231000,0,597000,8194000
PY000570,E0672,2023-07,3616000,4625000,112000,0,562000,7791000
PY000571,E0673,2023-07,6257000,4625000,242000,0,806000,10318000
PY000572,E0674,2023-07,4092000,4625000,240000,0,612000,8345000
PY000573,E0675,2023-07,3886000,4625000,194000,0,591000,8114000
PY000574,E0677,2023-07,3645000,4625000,208000,0,570000,7908000
PY000575,E0679,2023-07,3860000,4625000,202000,0,589000,8098000
PY000576,E0680,2023-07,4731000,4625000,443000,0,679000,9120000
PY000577,E0681,2023-07,3647000,4625000,27000,0,561000,7738000
PY000578,E0682,2023-07,4628000,4625000,263000,0,661000,8855000
PY000579,E0683,2023-07,4823000,4625000,100000,0,670000,8878000
PY000580,E0684,2023-07,5032000,4625000,337000,0,701000,9293000
PY000581,E0685,2023-07,4575000,4625000,687000,0,677000,9210000
PY000582,E0686,2023-07,11270000,10175000,945000,0,1570000,20820000
PY000583,E0687,2023-07,4967000,4625000,192000,0,688000,9096000
PY000584,E0688,2023-07,11499000,10175000,926000,0,1590000,21010000
PY000585,E0689,2023-07,3818000,4625000,80000,0,579000,7944000
PY000586,E0692,2023-07,10033000,10175000,580000,0,1441000,19347000
PY000587,E0693,2023-07,3317000,4625000,207000,0,540000,7609000
PY000588,E0694,2023-07,4196000,4625000,251000,0,621000,8451000
PY000589,E0695,2023-07,5058000,4625000,150000,0,694000,9139000
PY000590,E0696,2023-07,4751000,4625000,189000,0,668000,8897000
PY000591,E0697,2023-07,3834000,4625000,492000,0,601000,8350000
PY000592,E0699,2023-07,4425000,4625000,846000,0,672000,9224000
PY000593,E0701,2023-07,3506000,4625000,318000,0,563000,7886000
PY000594,E0702,2023-07,4259000,4625000,71000,0,618000,8337000
PY000595,E0703,2023-07,4060000,4625000,318000,0,613000,8390000
PY000596,E0704,2023-07,5577000,4625000,541000,0,760000,9983000
PY000597,E0706,2023-07,4806000,4625000,152000,0,671000,8912000
PY000598,E0707,2023-07,3381000,4625000,91000,0,540000,7557000
PY000599,E0709,2023-07,3251000,4625000,128000,0,530000,7474000
PY000600,E0710,2023-07,3952000,4625000,406000,0,607000,8376000
PY000601,E0711,2023-07,3267000,4625000,382000,0,544000,7730000
PY000602,E0712,2023-07,4439000,4625000,346000,0,648000,8762000
PY000603,E0714,2023-07,14392000,10175000,696000,0,1839000,23424000
PY000604,E0715,2023-07,4043000,4625000,160000,0,603000,8225000
PY000605,E0716,2023-07,4840000,4625000,510000,0,692000,9283000
PY000606,E0718,2023-07,4661000,4625000,398000,0,671000,9013000
PY000607,E0720,2023-07,3742000,4625000,295000,0,583000,8079000
PY000608,E0721,2023-07,4425000,4625000,233000,0,641000,8642000
PY000609,E0722,2023-07,4389000,4625000,301000,0,641000,8674000
PY000610,E0723,2023-07,4375000,4625000,288000,0,639000,8649000
PY000611,E0724,2023-07,4062000,4625000,105000,0,602000,8190000
PY000612,E0725,2023-07,3460000,4625000,269000,0,556000,7798000
PY000613,E0726,2023-07,15839000,10175000,1102000,0,1989000,25127000
PY000614,E0727,2023-07,4851000,4625000,271000,0,681000,9066000
PY000615,E0728,2023-07,3963000,4625000,242000,0,600000,8230000
PY000616,E0730,2023-07,25002000,10175000,3300000,0,2924000,35553000
PY000617,E0731,2023-07,3539000,4625000,253000,0,562000,7855000
PY000618,E0732,2023-07,4755000,4625000,299000,0,674000,9005000
PY000619,E0734,2023-07,5362000,4625000,270000,0,727000,9530000
PY000620,E0735,2023-07,4118000,4625000,309000,0,617000,8435000
PY000621,E0736,2023-07,45042000,0,3108000,0,4209000,43941000
PY000622,E0737,2023-07,106713000,0,17721000,0,10490000,113944000
PY000623,E0738,2023-07,75592000,0,8316000,0,7219000,76689000
PY000624,E0741,2023-07,6540000,0,516000,0,614000,6442000
PY000625,E0742,2023-07,6458000,0,220000,0,592000,6086000
PY000626,E0743,2023-07,14367000,0,914000,0,1339000,13942000
PY000627,E0744,2023-07,7264000,0,618000,0,685000,7197000
PY000628,E0745,2023-07,7703000,0,754000,0,731000,7726000
PY000629,E0746,2023-07,7567000,0,445000,0,703000,7309000
PY000630,E0747,2023-07,5555000,0,199000,0,510000,5244000
PY000631,E0748,2023-07,7646000,0,641000,0,720000,7567000
PY000632,E0749,2023-07,7987000,0,207000,0,729000,7465000
PY000633,E0750,2023-07,23605000,0,794000,0,2164000,22235000
PY000634,E0753,2023-07,23410000,0,1456000,0,2180000,22686000
PY000635,E0754,2023-07,7595000,0,149000,0,691000,7053000
PY000636,E0755,2023-07,17967000,0,1045000,0,1669000,17343000
PY000637,E0001,2023-08,26277000,9273000,4375000,0,3047000,36878000
PY000638,E0002,2023-08,4536000,4215000,307000,0,634000,8424000
PY000639,E0003,2023-08,5199000,4215000,125000,0,685000,8854000
PY000640,E0004,2023-08,5264000,4215000,399000,0,704000,9174000
PY000641,E0005,2023-08,4803000,4215000,71000,0,647000,8442000
PY000642,E0006,2023-08,4952000,4215000,283000,0,671000,8779000
PY000643,E0008,2023-08,20300000,9273000,1289000,0,2355000,28507000
PY000644,E0009,2023-08,15635000,9273000,1588000,0,1950000,24546000
PY000645,E0011,2023-08,4125000,4215000,219000,0,593000,7966000
PY000646,E0012,2023-08,4640000,4215000,1180000,0,687000,9348000
PY000647,E0013,2023-08,28592000,9273000,2122000,0,3143000,36844000
PY000648,E0014,2023-08,4965000,4215000,209000,0,668000,8721000
PY000649,E0016,2023-08,3931000,4215000,241000,0,577000,7810000
PY000650,E0017,2023-08,4039000,4215000,193000,0,584000,7863000
PY000651,E0018,2023-08,4159000,4215000,206000,0,595000,7985000
PY000652,E0019,2023-08,4337000,4215000,191000,0,611000,8132000
PY000653,E0020,2023-08,4970000,4215000,1060000,0,711000,9534000
PY000654,E0022,2023-08,3884000,4215000,387000,0,580000,7906000
PY000655,E0023,2023-08,4013000,4215000,122000,0,578000,7772000
PY000656,E0024,2023-08,6271000,4215000,270000,0,789000,9967000
PY000657,E0026,2023-08,28035000,9273000,1332000,0,3053000,35587000
PY000658,E0027,2023-08,4633000,4215000,295000,0,642000,8501000
PY000659,E0028,2023-08,4374000,4215000,287000,0,619000,8257000
PY000660,E0031,2023-08,4133000,4215000,165000,0,591000,7922000
PY000661,E0032,2023-08,3645000,4215000,90000,0,543000,7407000
PY000662,E0033,2023-08,3613000,4215000,140000,0,543000,7425000
PY000663,E0034,2023-08,3701000,4215000,177000,0,553000,7540000
PY000664,E0036,2023-08,3813000,4215000,271000,0,567000,7732000
PY000665,E0037,2023-08,3761000,4215000,332000,0,566000,7742000
PY000666,E0040,2023-08,4708000,4215000,95000,0,639000,8379000
PY000667,E0041,2023-08,4476000,4215000,333000,0,630000,8394000
PY000668,E0042,2023-08,5312000,4215000,387000,0,708000,9206000
PY000669,E0043,2023-08,4454000,4215000,175000,0,620000,8224000
PY000670,E0044,2023-08,3846000,4215000,220000,0,568000,7713000
PY000671,E0046,2023-08,4060000,4215000,168000,0,585000,7858000
PY000672,E0047,2023-08,21459000,9273000,625000,0,2426000,28931000
PY000673,E0048,2023-08,4679000,4215000,165000,0,640000,8419000
PY000674,E0051,2023-08,16318000,9273000,1382000,0,2001000,24972000
PY000675,E0052,2023-08,18279000,9273000,1718000,0,2195000,27075000
PY000676,E0053,2023-08,5364000,4215000,306000,0,709000,9176000
PY000677,E0055,2023-08,4589000,4215000,187000,0,633000,8358000
PY000678,E0056,2023-08,4674000,4215000,282000,0,646000,8525000
PY000679,E0057,2023-08,16211000,9273000,570000,0,1951000,24103000
PY000680,E0058,2023-08,4540000,4215000,259000,0,632000,8382000
PY000681,E0059,2023-08,9192000,9273000,516000,0,1317000,17664000
PY000682,E0060,2023-08,12885000,9273000,415000,0,1644000,20929000
PY000683,E0062,2023-08,5269000,4215000,359000,0,703000,9140000
PY000684,E0063,2023-08,3579000,4215000,513000,0,559000,7748000
PY000685,E0064,2023-08,16597000,9273000,1089000,0,2012000,24947000
PY000686,E0065,2023-08,3663000,4215000,405000,0,561000,7722000
PY000687,E0067,2023-08,18649000,9273000,1865000,0,2235000,27552000
PY000688,E0069,2023-08,3651000,4215000,133000,0,546000,7453000
PY000689,E0070,2023-08,4198000,4215000,265000,0,602000,8076000
PY000690,E0071,2023-08,4582000,4215000,252000,0,636000,8413000
PY000691,E0072,2023-08,3882000,4215000,72000,0,564000,7605000
PY000692,E0073,2023-08,3991000,4215000,310000,0,585000,7931000
PY000693,E0074,2023-08,3794000,4215000,150000,0,560000,7599000
PY000694,E0075,2023-08,5482000,4215000,229000,0,716000,9210000
PY000695,E0076,2023-08,12805000,9273000,1726000,0,1702000,22102000
PY000696,E0077,2023-08,4385000,4215000,253000,0,618000,8235000
PY000697,E0078,2023-08,3573000,4215000,187000,0,542000,7433000
PY000698,E0079,2023-08,5216000,4215000,159000,0,688000,8902000
PY000699,E0080,2023-08,4510000,4215000,461000,0,640000,8546000
PY000700,E0082,2023-08,4461000,4215000,220000,0,623000,8273000
PY000701,E0083,2023-08,3904000,4215000,209000,0,573000,7755000
PY000702,E0084,2023-08,6152000,4215000,482000,0,789000,10060000
PY000703,E0085,2023-08,5351000,4215000,132000,0,699000,8999000
PY000704,E0086,2023-08,6462000,4215000,368000,0,811000,10234000
PY000705,E0087,2023-08,4078000,4215000,393000,0,597000,8089000
PY000706,E0088,2023-08,5315000,4215000,642000,0,721000,9451000
PY000707,E0089,2023-08,4635000,4215000,196000,0,638000,8408000
PY000708,E0090,2023-08,3991000,4215000,77000,0,574000,7709000
